"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6"
"2",1484,1,12,38,24,20726,13.966307277628,14,435,0.293126684636119,0,0,1484,1,1,1,1,1,1,0,1,0,1,3,3,0,0,2,1,0,1,1,1,0,1,2,1,0,2,2,1,0,0,2,1,1,1,0,3,1,1,1,1,0,0,2,0,0,1,0,1,1,2,1,1,1,1,1,3,1,1,0,0,1,0,1,2,0,0,0,1,1,0,1,1,1,1,0,0,128.066389033189,90.6972987469859,164.544826719043,156.26899884494,125.227792442413,123.915293648524
"2",1476,1,12,32,20,20608,13.9620596205962,14,363,0.245934959349594,0,0,1476,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,0,1,1,1,0,1,2,1,0,2,2,1,0,0,2,1,1,0,0,3,1,1,1,1,0,0,2,1,1,1,0,1,1,3,1,1,1,1,1,3,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,113.123825960759,77.7817459305202,150.216510410807,159.348674296337,107.972218649058,98.0153049273429
"2",1551,1,10,38,27,21636,13.9497098646035,14,353,0.227595099935525,0,0,1551,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,127.843654515975,110.981980519362,167.409677139644,163.532871313385,127.06297651165,123.417988964332
"2",1377,1,12,35,21,19243,13.9745824255628,14,422,0.306463326071169,0,0,1377,1,1,1,1,1,1,0,1,0,1,3,3,0,0,2,1,1,1,1,1,0,1,2,1,1,2,2,1,1,1,2,1,2,1,0,3,1,1,1,1,0,0,2,0,0,1,0,0,1,3,1,1,1,1,1,2,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,136.513735572652,140.017856004154,193.700800204852,183.191156991816,150.356243634909,153.088209866077
"2",1452,1,12,47,25,20252,13.9476584022039,14,216,0.148760330578512,0,0,1452,1,0,0,0,1,1,0,1,0,1,5,5,0,0,3,1,1,1,1,1,0,0,3,0,1,2,2,1,1,1,3,1,2,1,0,4,1,1,1,1,0,0,3,0,0,1,0,0,1,4,0,0,0,0,0,4,0,1,0,0,1,0,1,2,1,0,1,1,1,1,1,1,0,2,0,1,156.428897586092,162.336071161033,207.099010137663,189.781453256107,166.556296788804,168.297355891291
"2",1304,1,16,31,22,18225,13.976226993865,14,234,0.179447852760736,0,0,1304,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,109.562767398419,126.637277292273,166.895176682851,169.082819943364,130.126861177852,128.771114773462
"2",2613,1,12,57,23,36481,13.9613471106008,14,402,0.153846153846154,0,0,2613,1,1,1,1,1,1,1,2,1,1,6,5,1,1,5,1,0,1,1,1,0,1,5,2,0,2,2,1,0,0,5,2,3,1,0,6,2,1,1,1,0,0,5,1,1,3,0,1,1,6,1,1,1,1,1,9,1,2,0,0,2,2,1,4,0,0,0,1,1,1,1,2,2,1,0,1,173.657709301948,172.1394783308,212.699318287577,213.030514246199,180.188789884388,166.021082998516
"2",1316,1,12,39,24,18355,13.9475683890577,14,422,0.320668693009119,0,0,1316,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,0,0,1,1,0,2,2,1,0,2,1,1,0,0,2,1,1,0,0,3,1,1,1,1,0,0,2,1,1,1,0,1,0,3,1,1,1,1,1,3,0,1,0,0,1,1,0,2,0,0,0,1,0,0,1,1,1,1,0,0,125.055987461617,83.868945385047,150.947010569935,162.092566146631,122.605056991953,116.863167850268
"2",1285,1,12,42,24,17781,13.8373540856031,14,147,0.114396887159533,0,0,1285,1,1,1,1,1,1,1,0,1,1,3,2,1,1,2,1,0,1,1,1,0,1,2,1,0,2,2,1,0,0,2,0,0,0,0,2,1,1,1,1,0,0,2,1,1,1,0,1,1,3,1,1,1,1,1,4,0,1,0,0,1,1,1,2,0,0,0,1,0,0,1,1,1,1,0,0,120.764233115604,96.4624279188535,160.766912018612,161.465166522071,124.422666745252,121.095004025765
"2",1307,1,12,35,22,18256,13.9678653404744,14,406,0.310635042081102,0,0,1307,1,1,1,1,1,1,0,1,0,1,3,3,0,0,2,1,1,1,1,1,0,1,2,1,1,2,2,1,1,1,2,1,1,1,0,3,1,1,1,1,0,0,2,0,0,1,0,1,1,3,1,1,1,1,1,3,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,111.977676346672,84.4985206971104,150.681783902368,155.595629758679,109.736046949031,104.427008000804
"2",2597,1,12,58,25,36119,13.907970735464,14,419,0.161340007701194,0,0,2597,1,1,1,1,1,1,0,2,0,0,6,6,0,0,3,1,1,1,1,2,0,1,4,3,1,3,3,1,1,1,4,2,2,1,0,5,2,1,1,2,0,0,4,0,0,3,0,1,2,6,1,1,1,1,1,9,1,2,0,0,2,1,0,3,1,0,1,1,1,3,1,2,1,2,0,1,182.551362635287,176.034087608054,219.114125514536,218.85154785836,190.515091265758,176.445458995124
"3",1740,1,12,38,22,20822,11.9666666666667,12,391,0.224712643678161,0,0,1740,1,0,0,0,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,1,1,6,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,171.819672913203,170.214570469158,103.537432844358,200.327232297559,164.860547129991,171.982557255089
"3",1773,1,12,46,27,21212,11.9639029892837,12,386,0.217710095882685,0,0,1773,1,0,0,0,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,184.290531498501,183.929334256393,133.405397192168,208.518584303654,174.648217855207,187.954781796048
"3",1689,1,13,39,23,20219,11.9709887507401,12,450,0.266429840142096,0,0,1689,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,168.098185594015,166.649332431906,97.2265395866787,194.591880611705,161.220346110533,167.54999253954
"3",1701,1,13,48,24,20330,11.9517930629042,12,363,0.213403880070547,0,0,1701,1,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,169.328083908134,165.954813126947,97.9081201943945,201.029848530013,167.77067681809,170.023527783657
"3",1540,1,12,39,22,18385,11.9383116883117,12,460,0.298701298701299,0,0,1540,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,161.471359689575,156.428897586092,86.0058137569781,193.680148698828,165.263426080909,157.52777532867
"3",1451,1,13,40,22,17311,11.9303928325293,12,303,0.20882150241213,0,0,1451,1,0,0,0,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,162.963186026783,159.856185366723,82.3953882204581,194.838394573554,167.140659326209,161.799258341934
"3",1485,1,12,38,21,17656,11.8895622895623,12,314,0.211447811447811,0,0,1485,1,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,166.83524807426,160.919234400366,90.3991150399162,186.512734149709,164.496200564025,164.042677373908
"3",1311,1,12,38,22,15564,11.8718535469108,12,290,0.221205186880244,0,0,1311,1,0,0,0,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,1,1,5,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,176.011363269534,168.282500575669,101.803732740995,198.989949494943,169.348752578813,171.959297509614
"4",3794,1,22,84,30,45339,11.950184501845,12,343,0.0904059040590406,0,0,3794,1,1,1,1,1,2,0,2,0,1,5,3,0,0,0,1,0,1,2,2,0,1,0,2,0,8,8,1,0,0,2,2,1,1,0,0,2,1,1,6,0,0,2,0,0,3,0,0,6,0,1,1,1,1,0,7,1,2,0,0,1,0,1,1,0,0,0,1,1,1,1,2,2,0,0,0,230.054341406547,226.362541070735,253.568531170569,198.433868076999,231.801639338465,220.329299004921
"4",1870,1,22,40,23,22356,11.9550802139037,12,359,0.191978609625668,0,0,1870,1,1,1,1,1,1,0,1,0,1,2,1,0,0,0,1,1,1,1,0,0,1,0,1,1,4,4,1,1,1,1,1,1,1,0,0,1,1,1,3,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,2,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,156.320184237353,158.110720699135,191.107299703596,90.1387818865997,161.848694773854,164.152368243653
"4",1821,1,4,38,24,21707,11.9203734211971,12,555,0.304777594728171,0,0,1821,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,2,2,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,2,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,171.924401991108,169.902913453537,198.982411283008,93.8669270829721,175.051421016797,172.151096424043
"4",1679,1,12,32,21,20101,11.9720071471114,12,529,0.315068493150685,0,0,1679,1,1,1,1,1,0,1,1,1,1,2,2,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,2,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,150.758084360342,151.231610452313,190.572820727406,72.3118247591637,155.431657007188,155.119308920585
"4",1442,1,12,34,21,17257,11.9674063800277,12,248,0.171983356449376,0,0,1442,1,1,1,1,1,1,0,1,0,1,3,2,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,1,1,1,0,0,1,1,0,1,0,1,3,0,0,1,0,0,1,0,1,1,1,1,0,4,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,158.177115917569,156.188988088149,190.241951209506,100.164864099144,160.788681193671,165.843299533023
"4",1339,1,21,32,21,15757,11.7677371172517,12,283,0.211351755041075,0,0,1339,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,2,2,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,161.34435224079,158.477127687247,185.763290237872,78.3262408136635,166.778295950043,165.462986797652
"4",1314,1,22,27,19,15722,11.9649923896499,12,436,0.331811263318113,0,0,1314,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,160.009374725358,157.321327225523,197.157297607773,94.0106376959544,163.064404454191,169.28969253915
"4",1378,1,12,39,23,16497,11.9716981132075,12,365,0.264876632801161,0,0,1378,1,1,1,1,1,1,0,1,0,1,2,2,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,0,0,1,0,0,1,0,0,2,0,1,1,1,1,0,2,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,173.798734172606,176.485126852095,205.562642520474,106.934559427717,174.651080729551,179.605122421383
"5",1749,1,12,39,26,24369,13.9331046312178,14,342,0.195540308747856,0,0,1749,1,0,0,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,133.914151604675,130.545011394538,175.15992692394,176.974574445032,105.138004546406,129.038753868751
"5",1785,1,4,43,28,24874,13.9350140056022,14,183,0.102521008403361,0,0,1785,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,147.543214008642,144.975860059529,187.874958416496,180.088866951847,119.783137377512,140.374499108634
"5",1652,1,16,45,25,23019,13.93401937046,14,290,0.175544794188862,0,0,1652,1,0,0,0,1,1,1,0,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3,3,1,1,1,1,0,0,0,1,2,0,0,1,1,0,1,1,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,3,1,0,1,1,0,0,1,0,1,1,1,0,137.34991809244,130.843417870369,172.855430924226,173.585713697873,114.394055789626,133.127758187389
"5",1671,1,2,31,23,23307,13.9479353680431,14,451,0.269898264512268,0,0,1671,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,113.692567918928,120.660681251185,173.366663462155,165.544555935857,88.7299273075325,115.913761046737
"5",1581,1,12,39,26,21970,13.8962681846932,14,544,0.344086021505376,0,0,1581,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,2,1,1,0,2,2,1,0,0,0,1,0,0,1,2,1,1,1,1,0,1,1,0,0,1,0,1,1,2,1,1,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,115.615742872673,117.821899492412,160.252925090308,163.08893279435,110.272390016722,116.322826650662
"6",1636,1,12,47,28,22848,13.9657701711491,14,291,0.177872860635697,0,0,1636,1,1,1,1,1,1,1,2,1,0,3,3,1,1,3,1,0,1,1,0,0,1,1,0,0,2,3,1,0,0,3,2,1,0,0,4,0,1,1,1,1,0,2,1,1,1,1,0,2,3,1,0,1,0,1,4,0,0,1,1,0,1,1,0,0,1,0,2,1,0,1,0,1,1,0,0,144.062486442516,141.10634287657,174.957137608044,179.524371604526,130.034610777285,127.718440328717
"6",1633,1,12,43,28,22799,13.9614206981017,14,418,0.255970606246173,0,0,1633,1,1,1,1,1,1,1,2,1,0,1,2,1,1,1,1,0,1,1,0,0,1,1,0,0,1,2,1,0,0,1,2,0,0,1,3,0,1,1,0,1,1,0,1,1,1,1,0,1,2,1,1,1,1,1,3,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,141.968306322221,136.711374801075,172.947969054279,176.771038351875,126.166556582955,117.953380621329
"6",1537,1,12,34,21,21474,13.971372804164,14,518,0.337020169160703,0,0,1537,1,1,1,1,1,1,1,2,1,1,3,3,1,1,2,1,0,1,1,0,0,1,2,0,0,3,3,1,0,0,2,1,1,0,1,3,0,1,1,2,1,1,2,1,1,1,1,0,2,3,1,1,1,1,1,3,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,119.033608699392,116.060329139633,156.579053516107,161.3629449409,123.806300324337,89.7719332531053
"6",1529,1,12,36,23,21370,13.9764551994768,14,415,0.271419228253761,0,0,1529,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,0,1,0,0,0,1,3,0,0,1,1,1,0,0,3,1,1,0,1,3,0,0,1,0,1,1,3,1,1,1,1,0,0,3,1,1,1,1,1,3,0,0,1,1,0,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,136.572325161432,129.247823966208,170.088212407562,179.591202457136,119.804006610797,108.57255638512
"6",1531,1,13,37,23,21382,13.9660352710647,14,253,0.165251469627694,0,0,1531,1,1,1,1,1,1,1,2,1,1,3,2,1,1,2,1,0,1,0,1,0,1,2,0,0,2,2,1,0,0,2,2,1,0,0,3,0,0,1,1,1,0,2,1,1,1,1,0,1,3,1,1,1,1,1,3,0,0,1,1,1,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,117.953380621329,119.958326097024,161.366043515976,165.716625599244,113.349018522438,94.5039681706541
"6",1459,1,12,43,26,20275,13.8965044551062,14,349,0.239204934886909,0,0,1459,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,0,1,0,0,0,1,1,0,0,3,3,1,0,0,3,1,1,0,1,3,0,0,1,2,1,1,3,1,1,1,1,0,2,1,1,1,1,1,1,3,0,0,1,1,0,1,1,1,0,1,0,0,2,0,0,0,1,1,0,0,136.235090927411,132.223295980701,176.005681726472,164.763466824415,126.130884401878,110.941425986869
"6",1500,1,12,42,24,20804,13.8693333333333,14,203,0.135333333333333,0,0,1500,1,1,1,1,1,1,1,2,1,1,4,4,1,1,4,1,0,1,1,0,0,1,4,0,0,1,1,1,0,0,4,2,1,0,1,5,0,1,1,0,1,1,3,1,1,1,1,0,0,4,1,1,1,1,1,5,0,0,1,1,0,1,1,0,0,1,0,2,2,0,1,0,1,1,0,0,131.02289876201,128.840987267251,163.202328414763,178.151620817774,120.871832947135,111.494394477929
"6",1504,1,12,37,23,20790,13.8231382978723,14,352,0.234042553191489,0,0,1504,1,1,1,1,1,1,1,1,1,0,2,4,1,1,3,1,0,1,1,0,0,1,3,0,0,0,1,1,0,0,3,2,1,0,0,4,0,1,1,0,1,0,2,1,1,1,1,0,0,4,1,1,1,1,1,3,0,0,1,1,0,1,1,0,0,1,0,1,2,0,1,0,1,1,0,0,132.943597062815,124.374434672082,167.134676234467,178.154427393764,119.394304721791,105.185550338438
"6",6829,1,12,143,28,94933,13.9014496998096,14,478,0.0699956069702738,0,0,6829,1,1,1,1,1,1,2,7,1,1,15,17,4,1,17,1,0,1,1,0,0,1,15,0,0,11,11,1,0,0,18,7,2,0,1,17,0,1,1,6,5,1,16,1,1,17,5,0,7,15,1,1,1,1,1,69,0,0,5,5,4,5,1,1,3,5,0,3,7,0,1,0,3,2,0,0,184.103231910795,184.122242002426,219.125534796837,216.303028180375,179.607906284774,175.755512004603
"6",1319,1,12,40,23,18203,13.800606520091,14,198,0.150113722517058,0,0,1319,1,1,1,1,1,1,1,2,1,0,2,3,1,1,3,1,0,1,1,0,0,1,3,0,0,1,2,1,0,0,3,2,1,0,1,4,0,1,1,1,1,1,1,1,1,1,1,0,1,4,1,1,1,1,1,4,0,0,1,1,0,1,0,0,0,1,0,2,2,0,2,0,1,1,0,0,134.294452603226,119.774788666063,156.316985641356,178.364794732593,122.319254412378,104.5705503476
"6",1262,1,12,28,20,17640,13.9778129952456,14,318,0.251980982567353,0,0,1262,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,1,0,1,1,0,0,1,2,0,0,0,0,1,0,0,2,1,0,0,1,3,0,1,1,0,1,0,2,1,1,1,1,0,0,3,1,1,1,1,1,3,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,105.33755265811,98.7572782127981,158.675770046973,162.699108786742,106.522298135179,65.8331223625312
