"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5"
"4",111,1,13,62,38,3157,28.4414414414414,29,22,0.198198198198198,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5979797464467,33.466401061363,27.8747197295327,18.1107702762748,26.9814751264641
"5",194,1,13,109,39,5517,28.4381443298969,29,26,0.134020618556701,0,0,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7094152699296,32.124756808418,24.6779253585061,27.5680975041804,24.1660919471891
"2",207,1,51,74,42,5929,28.6425120772947,29,23,0.111111111111111,0,0,207,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.1091887160046,20.8086520466848,26.5329983228432,31.9217793990247,31.3847096529504
"2",211,1,49,63,41,6056,28.7014218009479,29,67,0.317535545023697,0,0,211,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.5614135798723,18.9736659610103,29.9833287011299,32.4037034920393,35.4964786985977
"5",241,1,13,117,38,6872,28.5145228215768,29,31,0.128630705394191,0,0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9230009120571,33.6303434416005,25.5342906696074,23.9791576165636,23.6008474424119
"5",214,1,14,89,39,6117,28.5841121495327,29,20,0.0934579439252336,0,0,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7756535350482,31.7962261911693,23.1084400165827,23.43074902772,20.8566536146142
"4",99,1,2,69,38,2802,28.3030303030303,29,18,0.181818181818182,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2897216438267,37.3630833845388,32.7261363439071,28.0713376952364,32.124756808418
"2",212,1,51,71,42,6077,28.6650943396226,29,30,0.141509433962264,0,0,212,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.4302481094059,23.2379000772445,26.6270539113887,30.8220700148449,30.9515750810843
"4",96,1,51,56,37,2728,28.4166666666667,29,22,0.229166666666667,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8021163428716,31.1929479209644,21.7715410570772,22.113344387496,22.9128784747792
"4",100,1,7,55,38,2845,28.45,29,23,0.23,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0128184062623,32.649655434629,31.4801524773944,22.6715680975093,31.4642654451045
"1",227,1,51,72,45,6511,28.6828193832599,29,33,0.145374449339207,0,0,227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.4093998214393,34.2636833980236,36.592348927064,39.522145690739,41.1339276024063
"1",238,1,49,72,43,6830,28.6974789915966,29,43,0.180672268907563,0,0,238,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.5703857907809,30.9030742807249,34.1760149812701,38.405728739343,39.2045915678253
"3",194,1,14,89,43,5537,28.5412371134021,29,30,0.154639175257732,0,0,194,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.6742416417845,30.4795013082563,22.1810730128188,26.0192236625154,26.4764045897475
"2",202,1,49,69,41,5789,28.6584158415842,29,23,0.113861386138614,0,0,202,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.2645316098034,21.0475651798492,24.0831891575846,28.1957443597434,30.3150127824482
"2",203,1,51,70,41,5817,28.6551724137931,29,34,0.167487684729064,0,0,203,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.0516780926679,25.0199920063936,27.4043792120894,33.0151480384384,31.4960314960472
"5",196,1,14,87,38,5597,28.5561224489796,29,20,0.102040816326531,0,0,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9486841883009,33.7786915081091,26.6082693913001,25.0798724079689,23.3023603954621
"2",203,1,49,77,44,5810,28.6206896551724,29,26,0.12807881773399,0,0,203,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.7175030543074,22.494443758404,31.2569992161756,34.4963766213207,35.2987251894456
"4",104,1,49,58,38,2958,28.4423076923077,29,23,0.221153846153846,0,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1444622455213,30.8382878902185,26.343879744639,18.0831413200251,25.5929677841395
"4",97,1,2,53,37,2760,28.4536082474227,29,28,0.288659793814433,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5097390279394,30.5122926047847,30.3973683071413,22.248595461287,30.5777697028413
"2",204,1,49,71,43,5845,28.6519607843137,29,43,0.21078431372549,0,0,204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.3049516849971,20.3960780543711,28.2311884269862,31.4960314960472,33.166247903554
"5",198,1,13,88,39,5654,28.5555555555556,29,26,0.131313131313131,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4317577011513,36.0693775937429,28.1424945589406,27.2946881279124,25.7487863791675
"1",235,1,51,72,42,6743,28.6936170212766,29,33,0.140425531914894,0,0,235,1,1,1,1,1,2,2,2,3,2,2,2,2,4,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,18.8148877222268,30.6594194335118,33,37.1752605908822,38.1313519298752
"1",256,1,49,82,45,7342,28.6796875,29,43,0.16796875,0,0,256,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.5499546279118,34.0440890610984,39.446165846632,41.5331193145904,43.7607129740821
"2",211,1,49,76,41,6043,28.6398104265403,29,25,0.118483412322275,0,0,211,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.9833287011299,24.3104915622864,27.2763633939717,32.9393381840012,31.224989991992
"4",96,1,49,56,38,2728,28.4166666666667,29,11,0.114583333333333,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2491829978106,31.984371183439,25.7293606605372,15,26.8514431641951
"2",204,1,49,76,44,5840,28.6274509803922,29,59,0.28921568627451,0,0,204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0166620396073,21.7944947177034,28.1780056072107,31.0966236109324,32.3882694814033
"3",193,1,13,76,41,5521,28.6062176165803,29,32,0.16580310880829,0,0,193,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35.1567916624939,30.199337741083,19.824227601599,27.1293199325011,24.2899156029822
"2",201,1,51,62,43,5767,28.6915422885572,29,77,0.383084577114428,0,0,201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.8514431641951,18.1934053986603,29.2574776766556,32.4807635378234,33.8969025133566
"2",213,1,49,80,44,6097,28.6244131455399,29,34,0.15962441314554,0,0,213,1,1,1,1,1,2,2,2,3,2,2,2,2,4,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,29.9332590941915,21.4941852602047,31.1929479209644,33.7638860322683,35.4118624192515
"5",173,1,25,72,38,4945,28.5838150289017,29,31,0.179190751445087,0,0,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9605057922046,32.1714158842908,25.0998007960223,26.6645832519468,21.6101827849743
"1",238,1,45,85,46,6817,28.6428571428571,29,42,0.176470588235294,0,0,238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.3313007374329,36.3455636907725,37.6828873628335,42.154477816716,41.988093550434
"4",91,1,2,52,38,2587,28.4285714285714,29,26,0.285714285714286,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2492603485552,36.2353418639869,29.732137494637,22.3383079036887,29.9499582637439
"4",92,1,2,54,37,2614,28.4130434782609,29,15,0.16304347826087,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0657326213486,31.1929479209644,24.1246761636296,22.9128784747792,24.3926218353009
"1",249,1,49,76,42,7145,28.6947791164659,29,32,0.1285140562249,0,0,249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.2367605815953,33.2716095192282,36.7967389859482,39.9874980462644,40.7308237088326
"3",231,1,13,108,42,6591,28.5324675324675,29,30,0.12987012987013,0,0,231,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.7423461417477,31.8433666561813,24.0624188310319,30.1662062579967,27.3130005674953
"3",220,1,14,90,40,6290,28.5909090909091,29,24,0.109090909090909,0,0,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8813938497516,30.5777697028413,26.6458251889485,26.7020598456374,25.8650343127551
"3",247,1,14,113,43,7050,28.5425101214575,29,28,0.11336032388664,0,0,247,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35.2420203734122,30.5614135798723,24.4744765010408,30.7571129984594,28.49561369755
"3",217,1,13,87,41,6206,28.5990783410138,29,28,0.129032258064516,0,0,217,1,0,0,0,0,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,6,6,3,3,6,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33.0454232837166,29.5296461204668,24.7184141886165,30.5941170815567,28.1780056072107
"4",110,1,49,50,39,3140,28.5454545454545,29,39,0.354545454545455,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7631094844953,31.7647603485372,29.9332590941915,19.3649167310371,29.9165506033032
"3",190,1,13,80,45,5430,28.5789473684211,29,30,0.157894736842105,0,0,190,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.5108678534748,28.7576076890968,17.4928556845359,24.9198715887542,23.3023603954621
"5",247,1,14,121,41,7042,28.5101214574899,29,31,0.125506072874494,0,0,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6693988153255,36.7423461417477,29.5465734053883,30.1662062579967,27.459060435492
"1",232,1,49,72,44,6656,28.6896551724138,29,51,0.219827586206897,0,0,232,1,1,1,1,1,2,2,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,22.5388553391693,36.0832371053374,36.9729630946723,40.3732584763727,40.8166632639171
"2",198,1,51,81,45,5661,28.5909090909091,29,19,0.095959595959596,0,0,198,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.1126983722081,26.944387170615,28.3019433961698,33.166247903554,32.4037034920393
"1",241,1,49,96,46,6893,28.6016597510373,29,19,0.0788381742738589,0,0,241,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.1547594742265,35.8608421540822,39.0256326021757,41.6173040933696,43.2666153055679
"2",195,1,49,72,42,5583,28.6307692307692,29,25,0.128205128205128,0,0,195,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.3209195267317,20.0249843945008,29.2232783924049,33.0605505096331,33.8378486313773
"1",237,1,49,68,42,6805,28.7130801687764,29,44,0.185654008438819,0,0,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.6053091109146,33.6303434416005,37.5233260785874,39.6610640301039,41.6533311993171
