"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6"
"2",4152,1,12,96,29,57649,13.884633911368,14,287,0.0691233140655106,0,0,4152,1,1,1,1,1,1,1,1,7,1,7,2,1,3,0,1,7,1,2,8,0,1,1,1,1,8,4,0,0,0,1,7,4,2,0,1,1,3,1,0,3,4,1,0,1,0,6,0,1,8,2,3,1,1,1,8,0,3,1,3,0,1,18,1,2,3,0,1,1,2,1,2,3,10,0,2,177.200451466693,179.899972206779,212.318157490121,211.007108884985,181.648011274553,180.812057120094
"2",2665,1,12,60,23,37230,13.9699812382739,14,370,0.138836772983114,0,0,2665,1,1,1,1,1,1,0,0,6,1,5,0,0,2,1,1,6,1,0,5,1,1,2,1,1,5,4,0,1,1,1,6,4,1,1,0,2,2,1,0,2,3,0,0,0,1,3,0,2,5,1,2,1,1,1,5,0,3,1,0,1,1,9,1,1,1,0,1,1,3,1,2,3,3,0,2,182.131820393911,169.481562419043,216.958521381392,218.686990925386,183.624617086054,169.949992644895
"2",1252,1,12,33,21,17480,13.961661341853,14,413,0.329872204472843,0,0,1252,1,1,1,1,1,1,0,0,3,1,2,0,0,1,1,1,3,1,0,2,1,1,1,1,1,2,1,0,1,1,1,3,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,2,0,1,1,1,1,3,0,1,1,0,1,1,3,1,0,1,0,1,1,1,1,1,1,0,0,0,101.793909444524,95.4567965102538,153.866825534291,159.787358698991,123.539467377838,113.123825960759
"3",1785,1,13,54,27,21346,11.9585434173669,12,306,0.171428571428571,0,0,1785,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,180.859061149836,179.226114168667,126.692541216916,206.780076409697,174.183810958424,187.373957635526
"3",1738,1,12,34,21,20760,11.9447640966628,12,382,0.219792865362486,0,0,1738,1,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,170.132301459776,175.911909773045,113.463650567043,199.190863244276,166.364058618441,178.280677584532
"3",1766,1,12,45,26,21079,11.936013590034,12,317,0.179501698754247,0,0,1766,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,1,1,3,0,0,0,0,0,1,4,1,1,1,1,0,0,0,0,1,0,1,1,2,178.448872229555,169.487462663172,113.397530837316,203.725305251949,165.746794840805,176.988700204279
"3",1644,1,13,39,22,19676,11.9683698296837,12,377,0.229318734793187,0,0,1644,1,0,0,0,0,0,0,0,0,0,5,1,1,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2,168.795734543264,169.404840544773,112.601065714317,204.963411368956,167.481342244442,174.077568916848
"3",1628,1,22,46,26,19474,11.9619164619165,12,419,0.257371007371007,0,0,1628,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,171.674109870999,176.045448677323,109.457754407808,196.997461912584,167.57684804292,180.430041844478
"3",1536,1,13,41,24,18354,11.94921875,12,408,0.265625,0,0,1536,1,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,172.991329262481,170.194006945016,107.214737792899,193.209730603818,173.216627377397,181.821340881647
"3",1519,1,13,33,19,18173,11.9637919684003,12,507,0.333772218564845,0,0,1519,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,158.300347441185,158.974840776772,83.3666600026653,192.917080633105,169.011833905203,168.534862862258
"3",1415,1,12,41,23,16901,11.9441696113074,12,329,0.232508833922261,0,0,1415,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,163.113457446037,159.687194226713,80.8640834981761,194.375924435101,157.085963726872,165.544555935857
"3",1414,1,12,34,20,16934,11.975954738331,12,366,0.258840169731259,0,0,1414,1,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,2,0,0,1,2,0,0,0,0,1,0,0,0,1,1,1,1,1,4,0,0,0,0,0,1,4,1,1,1,0,0,0,0,0,1,0,1,1,2,163.321768298044,158.644256120416,74.2361098118699,192.255038945667,161.096244524818,165.46600859391
"3",1339,1,12,34,21,15982,11.9357729648992,12,352,0.262882748319642,0,0,1339,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,155.60526983364,152.469669114877,74.8197834800396,192.335644122456,159.031443431794,161.263759102906
"3",1346,1,12,36,23,16100,11.961367013373,12,371,0.275631500742942,0,0,1346,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,167.104757562434,170.505131887577,95.9635347410671,197.306867594618,161.00931650063,173.109791750785
"4",1863,1,12,41,24,22252,11.9441760601181,12,497,0.266774020397209,0,0,1863,1,1,1,1,1,1,0,0,3,1,0,0,0,1,1,1,2,1,0,0,1,1,1,1,1,1,2,0,1,1,0,0,2,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,2,0,1,1,1,3,1,0,0,0,1,1,1,1,0,1,1,0,1,171.11691909335,169.808715912935,195.002564085706,111.575086824972,164.763466824415,179.337670331696
"4",1769,1,12,41,23,21179,11.9723007348785,12,290,0.163934426229508,0,0,1769,1,1,1,1,1,1,0,0,3,1,0,0,0,1,1,1,2,1,0,0,1,1,2,1,1,2,2,0,1,1,1,0,2,2,1,0,1,1,1,0,2,1,0,0,0,0,3,0,0,2,0,1,0,1,1,0,0,1,0,1,1,1,4,1,1,0,0,1,1,1,1,2,2,2,0,1,167.16758058906,168.697954937219,196.941615713896,98.0968908783556,164.44147895224,175.698605572156
"4",1652,1,12,32,21,19706,11.9285714285714,12,356,0.215496368038741,0,0,1652,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,2,1,0,0,0,1,1,1,1,1,0,1,0,1,156.483225938118,163.030671960831,187.744507243221,56.4003546088143,161.366043515976,166.685332288117
"4",3368,1,13,63,25,40335,11.9759501187648,12,534,0.15855106888361,0,0,3368,1,1,1,1,1,1,0,0,6,1,0,0,0,2,1,0,5,0,0,0,1,1,2,1,1,7,3,0,1,1,0,0,3,2,1,0,2,2,0,0,2,4,0,0,0,0,3,0,0,7,0,2,0,1,1,0,0,4,0,1,1,1,11,1,0,0,0,0,1,3,0,0,2,3,0,4,220.220344200984,212.261631012296,250.299820215677,190.270859566041,225.501662965043,210.56115501203
"4",1402,1,12,36,23,16788,11.9743223965763,12,533,0.380171184022825,0,0,1402,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,1,3,1,1,0,0,1,1,1,1,1,2,0,0,0,1,0,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,3,1,1,0,1,1,1,1,1,1,1,1,0,0,163.865798750075,157.702251093635,193.093241725338,80.7712820252347,160.630009649505,166.676333053016
"4",1379,1,12,32,21,16476,11.9477882523568,12,297,0.215373459028281,0,0,1379,1,1,1,0,1,1,0,0,2,1,0,0,0,1,1,1,2,0,0,0,1,1,1,0,1,2,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,2,0,0,0,0,1,0,0,2,0,1,0,1,1,0,0,2,0,0,1,1,2,1,0,0,0,0,1,2,0,0,1,1,0,1,163.288088971609,170.232194369925,200.28479722635,96.7005687677172,164.599513972551,175.698605572156
"4",1325,1,12,29,20,15866,11.9743396226415,12,387,0.292075471698113,0,0,1325,1,1,1,0,1,1,0,0,2,1,0,0,0,1,1,1,2,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,1,1,2,1,0,0,0,1,1,2,1,0,0,1,0,1,159.207411887764,164.21632074797,195.519819967184,98.544406233941,163.526756220504,171.224998174916
"5",1736,1,22,42,25,23651,13.6238479262673,14,430,0.247695852534562,0,0,1736,1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,151.953940389843,149.452333538155,168.964493311465,186.569022080301,133.206606442774,153.704261489394
"5",1769,1,12,45,27,24657,13.9383832673827,14,288,0.16280384397965,0,0,1769,1,0,0,1,0,1,1,1,2,1,1,1,1,0,1,1,2,1,0,1,1,0,0,1,1,1,3,1,1,1,1,2,3,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,123.955637225582,139.071923837991,178.611309832272,173.519451359206,109.384642432107,124.298028946561
"5",1793,1,12,35,24,25053,13.9726715002789,14,389,0.216954824316788,0,0,1793,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,2,1,1,0,1,1,1,0,1,0,1,1,1,0,120.449159399308,128.93409169029,163.996951191173,171.405950888527,102.097992144802,121.815434161686
"5",1794,1,10,38,24,24949,13.9069119286511,14,433,0.241360089186176,0,0,1794,1,0,0,2,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,117.383985279083,137.50999963639,176.804977305505,158.584362406891,103.580886267689,124.209500441794
"5",5193,1,12,91,32,72539,13.9686115925284,14,444,0.0854997111496245,0,0,5193,1,1,1,1,1,1,1,1,8,1,6,2,1,0,0,1,7,1,2,6,0,1,0,1,1,6,5,1,0,0,1,7,5,0,0,3,0,1,1,1,2,0,1,2,1,0,9,2,1,6,1,1,1,1,1,7,3,2,3,2,0,1,28,1,3,3,0,2,1,2,1,0,2,9,1,0,173.430101193536,171.172427686237,204.609383949026,207.865341026348,168.439900261191,168.555628799515
"5",3651,1,4,75,30,50756,13.9019446726924,14,461,0.126266776225692,0,0,3651,1,0,0,1,0,1,1,1,3,1,2,1,1,0,1,1,1,0,2,1,1,0,0,1,1,1,3,0,1,1,0,3,3,0,0,2,1,0,1,0,2,0,1,1,1,1,3,1,1,2,1,0,0,0,0,3,2,3,2,2,0,0,5,0,2,1,1,1,1,2,1,0,2,2,0,0,195.65275362233,190.693471309324,226.744349433453,231.43465600467,198.398588704658,185.85209172888
"5",1650,1,13,32,20,19617,11.8890909090909,12,553,0.335151515151515,0,0,1650,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,2,1,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,154.3081332918,165.284603033676,113.119405939034,196.491730105875,144.246317110698,160.411969628205
"5",4877,1,13,80,25,58304,11.9548903014148,12,579,0.118720524912856,0,0,4877,1,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,2,3,1,0,0,3,1,0,0,0,0,10,0,1,0,3,3,1,1,1,3,3,0,3,0,0,1,17,1,3,1,0,0,0,0,0,0,0,7,0,1,213.079797259149,209.014353574103,172.029067311312,240.097896700492,209.243876851869,208.264255214379
"5",1608,1,12,39,22,19213,11.9483830845771,12,281,0.174751243781095,0,0,1608,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,2,1,0,1,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,169.717412188614,172.817823154905,118.232821162315,205.129227561554,154.615652506465,172.177234267484
"5",3255,1,12,54,24,38972,11.9729646697389,12,507,0.155760368663594,0,0,3255,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,1,0,0,1,0,1,4,1,1,0,1,1,0,0,0,3,2,0,2,0,0,0,8,0,2,0,1,0,0,0,0,0,0,2,1,0,214.678829883154,203.059104696145,178.398430486369,248.497484896729,211.14213222377,200.633995125452
"5",1556,1,21,32,22,21687,13.9376606683805,14,549,0.352827763496144,0,0,1556,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,2,0,0,0,0,1,2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,111.17103939426,121.881089591454,161.623018162637,155.79152736911,89.2244361147774,120.074976577137
"5",1560,1,12,43,26,21547,13.8121794871795,14,200,0.128205128205128,0,0,1560,1,1,1,1,2,0,1,1,2,0,2,1,1,0,0,1,2,0,0,2,0,2,1,1,0,2,2,0,0,0,0,3,2,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,2,1,1,1,0,0,3,1,1,1,0,0,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,129.429517498908,133.199099096052,169.838158256618,172.864108478307,117.626527620261,132.570735835629
"5",1495,1,21,28,20,17877,11.9578595317726,12,508,0.339799331103679,0,0,1495,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,156.81198933755,163.438061662515,111.619890700538,193.705962737341,149.171042766349,162.428445784598
"5",1438,1,10,39,25,17206,11.9652294853964,12,468,0.325452016689847,0,0,1438,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,175.946014447614,181.507575599477,129.553077925613,199.857449198172,166.514263653298,182.197694826252
"5",1478,1,12,30,20,17699,11.9749661705007,12,335,0.226657645466847,0,0,1478,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,0,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,156.380945130793,167.83027140537,111.892805845595,195.302329735208,152.121661836834,159.77484157401
"5",1445,1,10,35,23,17088,11.8256055363322,12,295,0.204152249134948,0,0,1445,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,184.133104030753,181.402866570515,134.981480211176,203.324863211561,159.289045448832,185.159390796146
"6",1655,1,21,41,28,23120,13.9697885196375,14,367,0.221752265861027,0,0,1655,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,2,1,0,0,1,2,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,2,1,1,1,0,1,1,1,1,0,0,0,0,0,133.58517881861,145.591895378829,178.19090885901,173.381083166532,126.289350303183,125.027996864702
"6",1702,1,12,45,27,23659,13.900705052879,14,302,0.17743830787309,0,0,1702,1,1,1,1,1,1,1,1,4,1,3,1,1,2,0,1,3,1,0,2,0,1,0,1,1,2,1,1,0,0,0,4,1,0,0,1,0,2,1,1,0,1,1,1,1,0,1,1,0,3,0,0,1,1,1,2,1,1,1,1,0,1,4,1,1,1,0,1,1,1,1,0,1,2,1,2,141.470845052965,134.141716106512,178.008426766825,178.538511251774,114.394055789626,119.804006610797
"6",3246,1,12,72,28,45337,13.9670363524338,14,344,0.105976586568084,0,0,3246,1,1,1,1,1,1,0,0,6,0,5,1,1,3,0,1,7,2,0,4,0,1,0,1,1,4,4,2,0,0,0,7,3,1,0,2,0,2,1,2,0,0,1,2,1,0,3,2,0,3,0,0,1,1,1,7,1,1,1,2,0,1,10,1,2,1,0,3,1,2,0,1,1,2,1,2,186.467155284785,184.027171906759,219.797634200189,224.017856431134,186.445702551708,171.898225703467
"6",1595,1,12,38,23,22250,13.9498432601881,14,588,0.368652037617555,0,0,1595,1,1,1,1,1,1,1,1,3,1,3,1,1,2,0,0,2,1,0,3,0,1,0,1,1,3,3,1,0,0,1,3,3,0,0,1,0,2,0,1,0,1,1,1,1,0,1,1,0,3,0,0,1,1,1,3,1,2,1,1,0,1,4,1,1,1,0,1,1,2,1,0,0,1,1,2,122.694743163674,125.091966168895,156.936292806986,167.564912795012,118.414526135943,101.79882121125
"6",1466,1,12,40,24,20472,13.9645293315143,14,377,0.257162346521146,0,0,1466,1,1,1,1,1,1,1,1,3,1,3,1,1,1,0,1,3,0,0,2,0,1,0,1,1,3,2,1,0,0,0,3,2,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,3,0,0,1,1,1,3,0,1,0,1,0,1,3,1,1,1,0,0,1,1,0,1,2,2,1,2,127.706695204284,126.558286966915,164.827182224292,176.025566324895,113.079617968934,107.508139226758
"6",1216,1,12,41,25,16731,13.7590460526316,14,297,0.244243421052632,0,0,1216,1,1,1,1,1,1,1,1,2,1,2,1,1,1,0,1,3,1,0,1,0,1,0,1,1,2,2,1,0,0,1,2,2,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,2,0,0,1,1,1,2,0,1,0,1,0,1,3,1,1,1,0,0,1,1,0,1,0,1,1,1,132.332913517386,141.541513345025,168.472549692821,173.52233285661,140.328186762318,113.600176056202
