"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3"
"2",60,1,11,55,49,2044,34.0666666666667,35,14,0.233333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,53.1789432012333,34.0293990543471,34.0881210981186
"2",60,1,5,52,45,2045,34.0833333333333,35,11,0.183333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,43.5201102939779,41.5932686861708,38.9101529166874
"2",79,1,6,52,46,2709,34.2911392405063,35,16,0.20253164556962,0,0,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,41.6173040933696,47.8330429724056,44.3170396123207
"2",59,1,10,60,52,2004,33.9661016949153,35,6,0.101694915254237,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,48,44.6094160463909,49.3153120237518
"2",59,1,28,64,55,1987,33.6779661016949,35,7,0.11864406779661,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,0,1,0,0,41.6893271713517,48.7647413609464,51.2640224719052
"2",50,1,12,52,47,1682,33.64,35,10,0.2,0,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,52.0864665724217,34.7994252826106,43.8748219369606
"2",64,1,8,64,55,2125,33.203125,35,6,0.09375,0,0,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,45.4202597967031,42.9068759058499,42.9767378938886
"2",66,1,28,57,50,2253,34.1363636363636,35,10,0.151515151515152,0,0,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,50.1896403653184,42.2255846614348,56.6656862660288
"2",65,1,82,64,53,2192,33.7230769230769,35,12,0.184615384615385,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,2,2,0,0,0,0,1,0,1,0,0,53.7680202350803,34.5108678534748,46.7653718043597
"2",61,1,82,69,52,2037,33.3934426229508,35,5,0.0819672131147541,0,0,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,54.3874985635486,34.7275107083707,46.8187996428785
"2",65,1,16,68,51,2176,33.4769230769231,35,5,0.0769230769230769,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,47.5184174820669,45.6289381861993,48.7647413609464
"2",53,1,28,61,54,1776,33.5094339622642,35,9,0.169811320754717,0,0,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,53.6935750346352,33.5410196624968,45.596052460712
"2",59,1,17,50,43,2013,34.1186440677966,35,14,0.23728813559322,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,44.9666543118342,39.6988664825584,30.7571129984594
"2",56,1,18,69,60,1876,33.5,35,11,0.196428571428571,0,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,48.425200051213,46.2493243193887,49.829710013204
"2",58,1,28,55,49,1969,33.948275862069,35,11,0.189655172413793,0,0,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,55.0999092558236,36.2491379207837,42.4028300942284
"2",49,1,8,53,47,1653,33.734693877551,35,11,0.224489795918367,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,53.497663500381,33.3466640010661,44.4747119158742
"2",59,1,28,44,40,2021,34.2542372881356,35,20,0.338983050847458,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,47.6864760702655,37.8153408023781,22.9782505861521
"2",64,1,6,52,45,2188,34.1875,35,14,0.21875,0,0,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,50.7148893324239,35.665109000254,31.1448230047949
"2",49,1,20,50,45,1662,33.9183673469388,35,11,0.224489795918367,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,50.7346035758633,38.0788655293195,28.3196045170126
"2",59,1,22,49,44,2016,34.1694915254237,35,10,0.169491525423729,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,1,0,0,0,45.7165178026498,43.5430821141545,37.3898381916798
"2",60,1,19,52,46,2047,34.1166666666667,35,12,0.2,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,47.021271782035,35,32.6955654485436
"2",60,1,11,60,50,2023,33.7166666666667,35,8,0.133333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,0,1,0,0,49.9699909945959,34.5976877840124,47.4236228055175
"2",65,1,28,54,49,2194,33.7538461538462,35,11,0.169230769230769,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,54.4426303552648,37.0944739819828,45.2769256906871
"2",60,1,13,56,47,2014,33.5666666666667,35,7,0.116666666666667,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,1,0,0,0,47.2334627144782,47.7598157450382,45.8584779511924
"2",63,1,8,63,54,2128,33.7777777777778,35,11,0.174603174603175,0,0,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,52.1344415909483,36.1939221417077,43.2897216438267
"2",64,1,22,57,48,2156,33.6875,35,13,0.203125,0,0,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,50.7543101617981,38.6005181312376,32.7108544675922
"2",65,1,6,54,48,2214,34.0615384615385,35,11,0.169230769230769,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,52.2972274599715,41.097445176069,41.7731971484108
"2",59,1,11,59,50,2005,33.9830508474576,35,11,0.186440677966102,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,46.7974358271904,32.3728281124773,36.9864840178139
"2",59,1,67,69,54,1969,33.3728813559322,35,6,0.101694915254237,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,44.4184646290256,40.6324993078201,50.3090449124211
"2",49,1,28,46,42,1669,34.0612244897959,35,13,0.26530612244898,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,48.9285192909003,37.2558720203943,28.5657137141714
"2",61,1,28,55,48,2078,34.0655737704918,35,8,0.131147540983607,0,0,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,47.021271782035,41.9165838302694,49.6084670192499
"2",49,1,28,47,43,1665,33.9795918367347,35,10,0.204081632653061,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,0,0,47.4447046571058,36.1801050302511,33.6303434416005
"3",46,1,11,44,39,1552,33.7391304347826,35,13,0.282608695652174,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,42.6731765867037,48.2597140480546,41.3642357598929
"3",70,1,6,60,48,2390,34.1428571428571,35,16,0.228571428571429,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,1,0,0,1,2,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,50.1796771611775,39.0640499692492,28.7402157263998
