"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6"
"3",1641,1,12,45,26,19585,11.9347958561853,12,367,0.223644119439366,0,0,1641,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,3,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,170.367250374008,168.255757702374,101.247222184117,201.261024542756,173.545383113467,176.16185739257
"6",1282,1,12,30,21,17907,13.9680187207488,14,465,0.362714508580343,0,0,1282,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,0,2,0,1,1,2,1,0,1,1,0,1,2,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,2,1,1,0,1,1,0,0,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,2,0,1,1,1,1,95.7078889120432,116.254032188135,156.569473397594,163.990853403475,110.801624536827,89.8776946744853
"1",1881,1,16,38,24,26122,13.8872939925572,14,536,0.284954811270601,0,0,1881,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,2,0,1,2,1,1,0,0,0,86.191646927066,116.223921806141,154.832167200488,158.726179315197,116.850331621267,114.956513517069
"3",1475,1,12,31,20,17668,11.9783050847458,12,430,0.291525423728814,0,0,1475,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,0,1,4,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,163.435002370973,153.19921670818,77.8652682522831,188.880914864366,164.711869639076,161.743624294746
"5",1826,1,21,49,30,25435,13.9293537787514,14,200,0.109529025191676,0,0,1826,1,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,0,3,1,0,0,3,1,0,0,2,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,1,1,0,1,0,0,0,2,1,1,1,1,1,136.304805491223,138.014491992689,173.703770828385,170.334964114829,114.315353299546,132.298904001507
"2",3978,1,12,79,32,55425,13.9328808446456,14,282,0.0708898944193062,0,0,3978,1,1,1,1,1,1,2,2,1,1,4,1,2,2,1,3,1,4,1,1,2,5,1,0,1,1,1,1,5,2,1,0,2,1,1,0,4,2,0,0,0,1,0,1,1,2,1,3,2,1,2,1,0,0,2,9,3,0,0,2,1,1,2,0,1,1,0,2,2,1,5,1,1,1,2,1,194.735718346686,189.269648913924,226.503863101714,227.883742289791,188.199362379366,176.045448677323
"5",1926,1,21,44,28,26904,13.9688473520249,14,375,0.194704049844237,0,0,1926,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,2,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,2,1,1,1,0,2,0,0,1,0,1,1,1,1,141.813257490264,134.647688431699,182.354051230018,173.591474445031,110.661646472479,136.106575888162
"6",1665,1,12,48,27,22974,13.7981981981982,14,359,0.215615615615616,0,0,1665,1,1,1,1,1,1,3,1,1,1,6,1,1,6,1,4,0,1,0,1,1,1,1,0,0,4,0,1,6,3,0,0,4,1,1,1,1,1,0,0,1,1,0,1,1,0,1,5,0,1,0,1,1,1,0,6,4,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,134.87030807409,132.087092480681,178.963683466786,179.969441850554,124.132993196813,119.524056156073
"1",1507,1,10,39,27,21048,13.9668214996682,14,401,0.266091572660916,0,0,1507,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,2,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,2,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,2,1,0,0,0,102.523168113359,133.281656652369,163.428883616085,162.277540035582,127.192767089957,126.368508735365
"1",1695,1,16,34,25,23688,13.9752212389381,14,474,0.279646017699115,0,0,1695,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,72.3809367167903,125.043992258725,162.729837460744,160.393266691592,113.551750316761,111.637807216014
"5",1829,1,12,46,25,25555,13.9721159103335,14,230,0.125751776927283,0,0,1829,1,0,0,0,1,1,0,1,1,1,5,1,1,5,1,4,0,2,1,1,0,2,1,0,0,3,1,1,5,0,0,1,4,1,1,0,0,0,1,1,1,1,0,0,1,0,1,4,0,0,0,0,0,1,1,2,4,0,0,1,0,0,0,1,1,1,1,1,1,0,2,1,1,1,0,1,125.586623491517,130.495210640084,172.77152543171,173.242604459758,110.900856624284,127.035428129321
"3",1648,1,12,37,23,19719,11.9654126213592,12,291,0.176577669902913,0,0,1648,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,184.244402900061,175.211301005386,115.568161705549,206.371025098002,173.795857257876,184.428848068842
"2",1411,1,12,33,22,19687,13.9525159461375,14,404,0.28632175761871,0,0,1411,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,0,1,1,1,1,1,1,0,1,2,0,1,3,1,0,0,2,0,1,0,1,1,0,0,0,1,0,1,1,1,1,3,1,1,1,1,0,0,1,3,2,0,0,1,1,1,1,0,1,1,0,2,1,1,1,0,1,1,1,1,98.1529418815351,86.9195029898354,146.383059129122,144.308696896618,108.365123540741,102.606042707045
"2",5236,1,12,116,25,72804,13.9045072574484,14,388,0.0741023682200153,0,0,5236,1,1,1,1,1,1,4,0,0,0,12,1,0,10,1,11,3,9,0,1,1,9,1,1,1,10,1,1,12,3,4,1,11,0,1,0,13,7,1,1,1,1,1,1,0,7,0,11,3,1,1,1,0,2,4,37,11,0,0,2,1,1,6,0,1,1,1,8,4,4,9,2,1,1,2,1,187.592643779014,173.199307157968,215.775346135744,217.241800765875,176.051128937022,177.941001458349
"1",1684,1,22,33,23,23543,13.9804038004751,14,543,0.322446555819477,0,0,1684,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,2,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,2,1,1,0,1,1,0,1,1,1,1,0,0,0,76.2167960491649,113.507708989302,156.2209973083,156.096124231193,110.181668166715,105.815877825589
"3",1725,1,13,43,24,20601,11.9426086956522,12,543,0.314782608695652,0,0,1725,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,171.752729235957,171.055546533867,100.034993877143,195.943869513695,178.005617888874,177.985954502034
"4",5385,1,21,81,24,64349,11.9496750232126,12,489,0.0908077994428969,0,0,5385,1,0,0,0,1,1,1,1,1,0,3,1,0,3,1,0,1,7,2,1,0,7,1,0,3,0,1,1,0,1,1,1,4,2,1,0,3,1,1,1,0,1,0,0,1,5,1,0,3,0,3,0,0,0,3,5,4,0,0,3,0,0,5,1,1,0,0,1,2,1,0,0,1,1,2,1,204.907296112169,211.409555129374,235.828327390922,167.916645988419,208.072102887437,208.784577974524
"3",1541,1,12,36,21,18428,11.9584685269306,12,377,0.244646333549643,0,0,1541,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,3,0,0,4,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,1,4,0,0,0,1,1,1,0,0,0,1,0,0,1,1,3,0,0,0,0,0,159.593232939245,160.533485603472,78.0128194593683,195.312569999987,169.017750547095,167.892822955599
"4",1848,1,7,40,25,22077,11.9464285714286,12,519,0.280844155844156,0,0,1848,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,0,1,1,2,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,2,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,163.829179330179,166.26785618393,195.729405046866,105.266328899606,159.94686617749,168.570460045644
"5",1655,1,12,33,24,23133,13.9776435045317,14,431,0.260422960725076,0,0,1655,1,0,0,0,1,1,0,1,1,1,2,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,2,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,118.055071894434,119.440361687329,164.544826719043,167.260276216441,96.7057392298927,118.275103043709
"2",3868,1,12,77,30,54037,13.9702688728025,14,522,0.134953464322647,0,0,3868,1,1,1,1,1,1,2,1,1,1,6,1,1,6,1,6,0,6,2,1,1,6,1,0,1,6,0,1,7,2,0,0,6,2,1,0,3,3,0,0,0,1,0,1,1,5,1,6,2,1,2,1,0,0,2,11,6,0,0,2,1,1,5,0,1,1,0,2,2,1,6,0,1,1,1,1,183.980977277544,178.286286629118,219.346757441272,221.327811176092,181.207063879971,166.105388232893
"5",1646,1,2,28,20,19695,11.9653705953827,12,361,0.219319562575942,0,0,1646,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,158.691524663417,164.693655008321,108.420477770576,197.281524730523,153.811573036622,168.246842466657
"3",1410,1,12,35,20,16885,11.9751773049645,12,307,0.217730496453901,0,0,1410,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,2,0,0,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,168.139822766649,158.996855314814,87.2295821381715,192.223827867411,166.643331699771,165.653252307342
"1",1945,1,22,52,28,27095,13.9305912596401,14,300,0.154241645244216,0,0,1945,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,3,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,2,1,0,0,1,0,129.807549857472,133.697419571209,176.198751414418,176.915233939873,131.738377096425,132.845775243325
"3",1524,1,12,38,23,18184,11.9317585301837,12,436,0.286089238845144,0,0,1524,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,2,0,0,0,1,1,1,0,0,0,1,0,0,1,1,3,1,0,0,0,0,166.925132918923,165.242246414166,92.8116372013769,195.583741655589,173.288776324377,172.267234261191
"2",4433,1,12,90,25,61896,13.9625535754568,14,425,0.0958718700654184,0,0,4433,1,0,0,0,1,1,3,0,0,0,10,1,0,9,0,10,2,6,0,1,0,6,1,1,2,10,1,1,10,3,3,1,10,0,1,0,6,5,1,1,1,0,0,0,0,5,0,10,2,0,1,0,0,1,3,19,10,0,0,2,0,0,4,0,1,1,1,6,3,3,6,1,1,1,1,1,171.163664368347,168.428026171418,207.915848361783,210.675105316219,178.359188156932,170.408333129574
"2",1375,1,12,41,22,19171,13.9425454545455,14,452,0.328727272727273,0,0,1375,1,1,1,1,1,1,1,1,1,1,4,0,1,4,1,2,1,3,0,1,1,3,1,0,0,2,0,1,4,1,1,0,2,0,1,0,1,1,0,0,0,1,0,1,1,1,1,4,2,1,1,1,0,0,1,4,2,0,0,2,1,1,1,0,0,1,0,2,1,1,3,0,1,1,1,1,135.051841897843,125.904725884297,167.75875536019,170.897630176665,143.652358142844,136.846629479867
"4",3550,1,12,54,24,42431,11.9523943661972,12,551,0.155211267605634,0,0,3550,1,1,1,1,1,1,2,0,0,0,4,1,0,3,1,0,1,3,2,1,1,3,1,1,0,0,1,1,0,2,0,1,3,1,1,0,4,2,1,1,0,1,1,0,0,3,0,0,2,1,1,1,0,0,2,8,3,0,0,1,1,2,3,0,1,0,0,2,1,2,0,0,1,0,1,0,218.460522749535,211.258135938004,250.537422354426,188.679622641132,212.249852767911,205.175534603909
"6",1397,1,12,38,25,19386,13.8768790264853,14,326,0.233357193987115,0,0,1397,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,0,1,0,1,1,1,1,0,1,2,0,1,2,1,0,0,2,1,1,1,1,0,0,0,0,1,0,1,1,0,1,2,1,1,0,1,1,0,0,3,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,145.83209523284,143.777606044891,184.333936105102,172.991329262481,133.199099096052,120.494813166377
"3",1349,1,12,42,22,16146,11.9688658265382,12,299,0.221645663454411,0,0,1349,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,3,0,0,4,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,3,1,1,1,1,0,0,1,4,0,0,0,1,1,1,0,0,0,1,0,0,1,1,2,1,0,0,0,0,180.069431053691,170.452339379664,105.019045891686,203.071416009245,180.049993057484,178.513304826279
"4",1815,1,22,34,23,21739,11.9774104683196,12,636,0.350413223140496,0,0,1815,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,155.71448230656,163.578727223316,192.70962612179,90.598013223249,157.543644746464,168.246842466657
"5",1612,1,10,37,25,22426,13.9119106699752,14,413,0.256203473945409,0,0,1612,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,2,0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,2,0,1,0,0,0,1,0,1,0,1,1,1,0,128.809937504837,132.230858728211,171.300904842911,152.417190631503,107.549988377498,132.211951048307
"3",1732,1,12,43,26,20728,11.9676674364896,12,353,0.203810623556582,0,0,1732,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,2,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,0,180.260921999195,179.100530429142,118.118584481867,203.128038438813,174.679706892358,182.948080066449
"4",1829,1,12,38,21,21762,11.8983050847458,12,544,0.297430289775834,0,0,1829,1,1,1,1,1,1,1,0,0,0,4,1,0,3,1,0,1,2,0,2,1,2,1,1,1,0,1,1,0,1,1,1,2,0,1,0,1,1,1,1,0,1,1,0,0,2,0,0,0,1,0,1,0,0,1,4,3,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,168.576392178739,163.202328414763,194.180328560851,101.286721735872,169.814604790047,173.33205127731
"2",3246,1,12,73,29,45270,13.9463955637708,14,279,0.0859519408502773,0,0,3246,1,0,0,0,1,1,3,1,1,1,6,1,2,6,1,5,0,2,2,1,0,2,1,0,0,3,1,1,5,3,0,1,5,2,1,0,1,2,1,1,1,1,0,0,1,2,1,6,1,0,2,0,0,1,2,5,5,0,0,2,0,0,2,1,1,1,1,4,1,2,2,2,1,0,1,0,193.336494227034,187.648607775278,224.79546258766,227.995613992901,189.451840846163,174.387499552003
