"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6","distance_V7","distance_V8"
"5",33,1,1,6,5,73,2.21212121212121,3,11,0.333333333333333,0,0,33,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.3401346383682,11.2694276695846,17.3205080756888,15.7797338380595,5.09901951359278,14.1774468787578,20.591260281974,17.5499287747842
"1",33,1,3,3,3,42,1.27272727272727,2,11,0.333333333333333,1,0.0303030303030303,32,0.96969696969697,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3166247903554,12.6095202129185,11.8321595661992,13.8202749610853,16.5529453572468,11.5325625946708,16.5529453572468,17.7763888346312
"6",26,1,1,6,5,58,2.23076923076923,3,11,0.423076923076923,1,0.0384615384615385,25,0.961538461538462,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.6189500386223,16.1554944214035,15.4919333848297,17.1172427686237,14.422205101856,6.2449979983984,18.7082869338697,19.5959179422654
"8",106,1,1,8,6,184,1.73584905660377,3,15,0.141509433962264,2,0.0188679245283019,104,0.981132075471698,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.8885438199983,16.5529453572468,17.058722109232,14.8996644257513,17.4068951855292,19.8494332412792,18.8944436276912,4.58257569495584
"3",60,1,2,5,5,79,1.31666666666667,2,12,0.2,2,0.0333333333333333,58,0.966666666666667,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11.5758369027902,13.4164078649987,3.3166247903554,12.9614813968157,17.1755640373177,15.6843871413581,16.2788205960997,16.8819430161341
"4",52,1,2,5,5,70,1.34615384615385,2,11,0.211538461538462,2,0.0384615384615385,50,0.961538461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.856406460551,11.3137084989848,13.076696830622,3.16227766016838,15.4596248337403,17.4355957741627,17.3493515728975,15
"6",31,1,1,6,5,69,2.2258064516129,3,12,0.387096774193548,1,0.032258064516129,30,0.967741935483871,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.0453610171873,16.3707055437449,15.52417469626,17.3205080756888,14.8660687473185,0,18.2482875908947,19.8746069143518
"4",47,1,2,5,5,66,1.40425531914894,2,12,0.25531914893617,1,0.0212765957446809,46,0.978723404255319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7113092008021,11.3137084989848,13.228756555323,4,15.4596248337403,17.3205080756888,17.2916164657906,15.0665191733194
"5",32,1,1,6,5,69,2.15625,3,8,0.25,0,0,32,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.4620776331543,11.7898261225516,16.6733320005331,14.9331845230681,6.32455532033676,15.6524758424985,19.2873015219859,16.7332005306815
"8",106,1,1,8,6,187,1.76415094339623,3,13,0.122641509433962,1,0.00943396226415094,105,0.990566037735849,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.7763888346312,16.431676725155,16.9410743460974,14.9666295470958,17.1755640373177,19.8997487421324,18.7349939951952,3.3166247903554
"7",88,1,1,8,6,153,1.73863636363636,3,7,0.0795454545454545,2,0.0227272727272727,86,0.977272727272727,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.583123951777,17.6351920885484,16.062378404209,17.058722109232,19.6468827043885,17.6351920885484,5.65685424949238,18.6010752377383
"8",107,1,1,8,6,185,1.72897196261682,3,14,0.130841121495327,2,0.0186915887850467,105,0.981308411214953,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.9443584449264,16.1245154965971,17.1172427686237,16.062378404209,16.7630546142402,20.1494416796099,19.2093727122985,8.30662386291807
"7",85,1,1,8,6,149,1.75294117647059,3,13,0.152941176470588,0,0,85,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.7032930884901,17.8044938147649,16.3095064303001,17.2336879396141,20.2484567313166,18.2482875908947,0,18.8679622641132
"4",52,1,2,5,5,66,1.26923076923077,2,9,0.173076923076923,2,0.0384615384615385,50,0.961538461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6381816969859,11.5758369027902,12.7671453348037,6.48074069840786,15.6524758424985,17.3205080756888,17.1755640373177,15.52417469626
"3",55,1,2,5,5,69,1.25454545454545,2,10,0.181818181818182,1,0.0181818181818182,54,0.981818181818182,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11.9582607431014,13,4,12.6095202129185,16.8522995463527,15.9687194226713,16.2480768092719,16.5529453572468
"5",34,1,1,6,5,72,2.11764705882353,3,9,0.264705882352941,1,0.0294117647058824,33,0.970588235294118,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.6733320005331,11.0453610171873,17.1172427686237,15.556349186104,3.87298334620742,14.9666295470958,20.174241001832,16.8226038412607
"8",123,1,1,9,6,211,1.71544715447154,3,13,0.105691056910569,3,0.024390243902439,120,0.975609756097561,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.6635217326557,16.431676725155,16.8226038412607,14.9666295470958,17.1172427686237,19.7484176581315,18.5202591774521,6.40312423743285
"6",31,1,1,6,5,70,2.25806451612903,3,11,0.354838709677419,0,0,31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.6189500386223,16.2788205960997,16.1864140562386,17.2336879396141,14.4913767461894,5.3851648071345,18.6010752377383,19.7989898732233
"8",115,1,1,8,6,203,1.76521739130435,3,9,0.0782608695652174,1,0.00869565217391304,114,0.991304347826087,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.7763888346312,16.3707055437449,16.9410743460974,15.0996688705415,16.7630546142402,19.8494332412792,18.8414436814168,4.58257569495584
"1",33,1,3,3,3,42,1.27272727272727,2,11,0.333333333333333,1,0.0303030303030303,32,0.96969696969697,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09901951359278,12.6491106406735,10.1488915650922,13.2664991614216,16.583123951777,11.7473401244707,16.5227116418583,17.3493515728975
"3",58,1,2,5,5,74,1.27586206896552,2,11,0.189655172413793,2,0.0344827586206897,56,0.96551724137931,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10.4880884817015,13.856406460551,5.19615242270663,13.4164078649987,17.5214154679352,14.8996644257513,16.2172747402269,17.2336879396141
"5",31,1,1,6,5,68,2.19354838709677,3,8,0.258064516129032,0,0,31,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.2788205960997,12.1243556529821,17.3205080756888,16.4620776331543,6.6332495807108,14.247806848775,20.591260281974,17.4928556845359
"7",81,1,1,8,6,145,1.79012345679012,3,11,0.135802469135802,1,0.0123456790123457,80,0.987654320987654,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.5227116418583,17.6351920885484,16.3095064303001,17.058722109232,20,18.1383571472171,5.29150262212918,18.2208671582886
"7",90,1,1,8,6,155,1.72222222222222,3,9,0.1,2,0.0222222222222222,88,0.977777777777778,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.4620776331543,17.5214154679352,16.2480768092719,16.9410743460974,19.7989898732233,17.7482393492988,5.47722557505166,18.4390889145858
"8",105,1,1,9,6,176,1.67619047619048,3,10,0.0952380952380952,5,0.0476190476190476,100,0.952380952380952,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.606816861659,16.431676725155,16.7630546142402,15.0332963783729,17.058722109232,19.5959179422654,18.4661853126194,7
"3",58,1,2,5,5,73,1.25862068965517,2,11,0.189655172413793,2,0.0344827586206897,56,0.96551724137931,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,12.328828005938,13.114877048604,5,12.8062484748657,16.9410743460974,16.2480768092719,16.4012194668567,16.6433169770932
"5",34,1,1,6,5,73,2.14705882352941,3,10,0.294117647058824,0,0,34,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.5529453572468,11.5758369027902,17,15.1657508881031,4.79583152331272,15.3622914957372,19.824227601599,16.8819430161341
"7",82,1,1,8,6,144,1.75609756097561,5,0,0,1,0.0121951219512195,81,0.98780487804878,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.4924225024706,17.7763888346312,16.583123951777,17.2046505340853,20.4694894904587,17.832554500127,6.85565460040104,19.1049731745428
"8",113,1,1,8,6,199,1.76106194690265,3,16,0.141592920353982,2,0.0176991150442478,111,0.982300884955752,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.9443584449264,16.2480768092719,17.1172427686237,15.7480157480236,16.8819430161341,20.2484567313166,19.2093727122985,6.85565460040104
"6",31,1,1,6,5,68,2.19354838709677,3,11,0.354838709677419,1,0.032258064516129,30,0.967741935483871,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.13552872566,16.4924225024706,15.3948043183407,17.2626765016321,15,2,18.1383571472171,19.7737199332852
"5",29,1,1,6,5,61,2.10344827586207,3,6,0.206896551724138,0,0,29,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.5227116418583,11.6189500386223,17.0880074906351,16.0934769394311,6.48074069840786,14.6628782986152,20,17.0880074906351
"3",54,1,2,5,5,69,1.27777777777778,2,8,0.148148148148148,1,0.0185185185185185,53,0.981481481481482,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,11.1803398874989,13.3041346956501,4.24264068711928,13.1529464379659,17.0880074906351,15.3948043183407,16.6733320005331,16.7928556237467
"8",117,1,1,8,6,206,1.76068376068376,3,12,0.102564102564103,2,0.0170940170940171,115,0.982905982905983,0,1,0,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17.832554500127,16.4924225024706,17,15.2315462117278,16.7630546142402,19.8494332412792,19.1049731745428,4.35889894354067
"5",32,1,1,6,5,70,2.1875,3,10,0.3125,0,0,32,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.3401346383682,11.2694276695846,17.0293863659264,15.3297097167559,5.29150262212918,15.52417469626,19.5959179422654,17.0880074906351
"7",85,1,1,8,6,155,1.82352941176471,5,0,0,1,0.0117647058823529,84,0.988235294117647,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.2480768092719,17.5499287747842,16.2172747402269,16.9705627484771,19.9749843554382,18.2208671582886,6.557438524302,18.3030052177231
"7",83,1,1,8,6,147,1.7710843373494,3,13,0.156626506024096,1,0.0120481927710843,82,0.987951807228916,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,16.583123951777,17.6918060129541,16.1245154965971,17.1172427686237,20.1494416796099,18.4661853126194,4.89897948556636,18.6010752377383
"2",34,1,3,3,3,42,1.23529411764706,2,10,0.294117647058824,1,0.0294117647058824,33,0.970588235294118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4899959967968,4,13.076696830622,10.5830052442584,11.2694276695846,16.3707055437449,17.5783958312469,16.3401346383682
"2",30,1,3,3,3,35,1.16666666666667,2,6,0.2,0,0,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8062484748657,7.21110255092798,12.1243556529821,8.71779788708135,12.7671453348037,16.6132477258361,16.8226038412607,16.0934769394311
"1",31,1,3,3,3,39,1.25806451612903,2,10,0.32258064516129,1,0.032258064516129,30,0.967741935483871,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3166247903554,12.6885775404495,11.5758369027902,13.6747943311773,16.6132477258361,11.5325625946708,16.4924225024706,17.6635217326557
"1",34,1,3,3,3,43,1.26470588235294,2,11,0.323529411764706,1,0.0294117647058824,33,0.970588235294118,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12.6885775404495,10.9544511501033,13.4536240470737,16.6132477258361,11.1803398874989,16.5529453572468,17.4928556845359
