"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5"
"4",111,1,13,62,38,3157,28.4414414414414,29,22,0.198198198198198,0,0,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5979797464467,33.466401061363,29.698484809835,18.1107702762748,25.9036676939772
"5",194,1,13,109,39,5517,28.4381443298969,29,26,0.134020618556701,0,0,194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7094152699296,32.124756808418,26.8328157299975,27.5680975041804,22.0227155455452
"2",207,1,51,74,42,5929,28.6425120772947,29,23,0.111111111111111,0,0,207,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.1091887160046,20.8086520466848,28.5832118559129,31.9217793990247,32
"2",211,1,49,63,41,6056,28.7014218009479,29,67,0.317535545023697,0,0,211,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.5614135798723,18.9736659610103,31.5277655408689,32.4037034920393,34.5108678534748
"5",241,1,13,117,38,6872,28.5145228215768,29,31,0.128630705394191,0,0,241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9230009120571,33.6303434416005,27.2213151776324,23.9791576165636,23.9165214862028
"5",214,1,14,89,39,6117,28.5841121495327,29,20,0.0934579439252336,0,0,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7756535350482,31.7962261911693,26.4386081328046,23.43074902772,22
"4",99,1,2,69,38,2802,28.3030303030303,29,18,0.181818181818182,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2897216438267,37.3630833845388,33.9411254969543,28.0713376952364,33.3316666249979
"2",212,1,51,71,42,6077,28.6650943396226,29,30,0.141509433962264,0,0,212,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.4302481094059,23.2379000772445,26.9072480941474,30.8220700148449,30.8382878902185
"4",96,1,51,56,37,2728,28.4166666666667,29,22,0.229166666666667,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8021163428716,31.1929479209644,25.9807621135332,22.113344387496,23.4520787991171
"4",100,1,7,55,38,2845,28.45,29,23,0.23,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0128184062623,32.649655434629,32.7414110874898,22.6715680975093,30.2489669245083
"1",227,1,51,72,45,6511,28.6828193832599,29,33,0.145374449339207,0,0,227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.4093998214393,34.2636833980236,37.3363094051889,39.522145690739,40.7062648740952
"1",238,1,49,72,43,6830,28.6974789915966,29,43,0.180672268907563,0,0,238,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.5703857907809,30.9030742807249,34.9141805001922,38.405728739343,38.9358446678636
"3",194,1,14,89,43,5537,28.5412371134021,29,30,0.154639175257732,0,0,194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.6742416417845,30.4795013082563,27.1845544381364,26.0192236625154,26.5329983228432
"2",202,1,49,69,41,5789,28.6584158415842,29,23,0.113861386138614,0,0,202,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.2645316098034,21.0475651798492,28.0178514522438,28.1957443597434,31.4324672910034
"4",110,1,49,50,39,3140,28.5454545454545,29,39,0.354545454545455,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7631094844953,31.7647603485372,31.4483703870328,19.3649167310371,29.5972971738975
"3",190,1,13,80,45,5430,28.5789473684211,29,30,0.157894736842105,0,0,190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.5108678534748,28.7576076890968,21.4709105535839,24.9198715887542,24.738633753706
"5",247,1,14,121,41,7042,28.5101214574899,29,31,0.125506072874494,0,0,247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6693988153255,36.7423461417477,30.4959013639538,30.1662062579967,26.2106848441623
"1",232,1,49,72,44,6656,28.6896551724138,29,51,0.219827586206897,0,0,232,1,2,2,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,22.5388553391693,36.0832371053374,36.2491379207837,40.3732584763727,40.3856410126173
"2",198,1,51,81,45,5661,28.5909090909091,29,19,0.095959595959596,0,0,198,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.1126983722081,26.944387170615,27.0924343682881,33.166247903554,33.3616546352246
"1",241,1,49,96,46,6893,28.6016597510373,29,19,0.0788381742738589,0,0,241,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.1547594742265,35.8608421540822,38.9871773792359,41.6173040933696,41.9642705167146
"2",195,1,49,72,42,5583,28.6307692307692,29,25,0.128205128205128,0,0,195,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.3209195267317,20.0249843945008,31.3209195267317,33.0605505096331,33.166247903554
"1",237,1,49,68,42,6805,28.7130801687764,29,44,0.185654008438819,0,0,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.6053091109146,33.6303434416005,38.5097390279394,39.6610640301039,40.6201920231798
"1",236,1,49,72,45,6772,28.6949152542373,29,33,0.139830508474576,0,0,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.3960780543711,30.7571129984594,35.6370593624109,35.8887168898527,39.1535439009038
"4",99,1,2,53,39,2818,28.4646464646465,29,34,0.343434343434343,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1497197997695,32.9848450049413,30.2324329156619,19.6977156035922,29.2745623366089
"5",196,1,13,98,39,5586,28.5,29,29,0.147959183673469,0,0,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5746030439718,33.9411254969543,27.2763633939717,27.6043474836845,20.3715487874634
"4",94,1,49,60,41,2666,28.3617021276596,29,20,0.212765957446809,0,0,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8135492572153,36.783148315499,35.9026461420325,28.4780617317963,34.4963766213207
"3",208,1,13,94,39,5938,28.5480769230769,29,30,0.144230769230769,0,0,208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.2052627529741,29.3257565972304,25.0998007960223,25.7293606605372,24.6373699895098
"2",214,1,50,82,45,6124,28.6168224299065,29,34,0.158878504672897,0,0,214,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.6879765755621,21.9317121994613,31.1287648325468,33.3316666249979,33.436506994601
"3",208,1,13,84,41,5948,28.5961538461538,29,31,0.149038461538462,0,0,208,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.117444218464,29.9332590941915,0,26.4952825989835,25.2388589282479
"4",98,1,2,57,38,2785,28.4183673469388,29,33,0.336734693877551,0,0,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4125584816973,36.0416425818802,30.7408522978788,19.672315572906,28.8444102037119
"3",192,1,13,82,42,5486,28.5729166666667,29,32,0.166666666666667,0,0,192,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.9052841744919,30.199337741083,23.832750575626,25.9615099714943,25.3574446662119
"1",241,1,51,71,43,6918,28.7053941908714,29,59,0.244813278008299,0,0,241,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.8679622641132,28.9136645896019,34.928498393146,37.973675092095,39.2810386828047
"4",101,1,2,55,38,2874,28.4554455445545,29,17,0.168316831683168,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37.4833296279826,35.7631094844953,27.3313007374329,34.2928563989645
"3",210,1,14,95,42,5995,28.547619047619,29,19,0.0904761904761905,0,0,210,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.5976877840124,31.0966236109324,18.8414436814168,27,25.298221281347
"2",200,1,49,62,41,5738,28.69,29,64,0.32,0,0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.7733651068582,20.7605394920267,30.935416596516,30.0499584026334,32.4037034920393
"3",189,1,14,79,41,5402,28.5820105820106,29,25,0.132275132275132,0,0,189,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,4,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34.3947670438397,27.3313007374329,21.7944947177034,24.2280828791714,22.7156333832011
"4",100,1,49,58,39,2842,28.42,29,9,0.09,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7556447501522,32.4653661614959,29.6647939483827,20.8806130178211,27.2946881279124
"5",192,1,13,81,38,5487,28.578125,29,31,0.161458333333333,0,0,192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4833296279826,33.8378486313773,26.2488094968134,25.7875939164553,18.6010752377383
"1",228,1,51,74,43,6538,28.6754385964912,29,38,0.166666666666667,0,0,228,1,2,2,2,3,2,2,2,2,4,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,21.7715410570772,33.3466640010661,34.2052627529741,38.1051177665153,37.8285606387555
"3",206,1,13,98,41,5876,28.5242718446602,29,30,0.145631067961165,0,0,206,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,4,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.3868107973205,30.199337741083,26.0768096208106,28.4604989415154,27.9821371592664
"5",182,1,14,73,38,5205,28.5989010989011,29,34,0.186813186813187,0,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5376518128902,29.8161030317511,23.3452350598575,20.4694894904587,22.6274169979695
"1",248,1,49,93,46,7099,28.625,29,22,0.0887096774193548,0,0,248,1,2,2,2,3,3,2,2,2,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,28.8444102037119,36.5239647354993,40.3732584763727,42.2847490237319,43.8520238985614
"1",236,1,51,60,40,6784,28.7457627118644,29,62,0.26271186440678,0,0,236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,29.5296461204668,34.117444218464,36.9323706252388,37.8813938497516
"4",110,1,13,52,36,3138,28.5272727272727,29,32,0.290909090909091,0,0,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9323706252388,30.9515750810843,26.4952825989835,0,24.0624188310319
"1",237,1,49,72,42,6801,28.6962025316456,29,32,0.135021097046413,0,0,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.832750575626,30.364452901378,34.9571165858971,36.6060104354463,38.4837628097877
"1",267,1,49,83,43,7660,28.689138576779,29,31,0.116104868913858,0,0,267,1,3,3,3,6,3,3,3,3,3,1,3,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,29.1032644217105,32.0156211871642,34.2490875790874,35.3977400408557,37.841775856849
