"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5"
"2",211,1,49,76,41,6043,28.6398104265403,29,25,0.118483412322275,0,0,211,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29.9833287011299,24.3104915622864,28.1247222208505,32.9393381840012,31.4324672910034
"3",220,1,14,90,40,6290,28.5909090909091,29,24,0.109090909090909,0,0,220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8813938497516,30.5777697028413,26.5894716006167,26.7020598456374,27.459060435492
"3",247,1,14,113,43,7050,28.5425101214575,29,28,0.11336032388664,0,0,247,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35.2420203734122,30.5614135798723,24.6576560118759,30.7571129984594,29.748949561287
"3",193,1,13,76,41,5521,28.6062176165803,29,32,0.16580310880829,0,0,193,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35.1567916624939,30.199337741083,20.0499376557634,27.1293199325011,24.6779253585061
"3",217,1,13,87,41,6206,28.5990783410138,29,28,0.129032258064516,0,0,217,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,6,6,3,3,6,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33.0454232837166,29.5296461204668,22.9782505861521,30.5941170815567,28.9654967159205
"3",231,1,13,108,42,6591,28.5324675324675,29,30,0.12987012987013,0,0,231,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36.7423461417477,31.8433666561813,25.2586618806302,30.1662062579967,26.9629375254255
"4",97,1,2,53,37,2760,28.4536082474227,29,28,0.288659793814433,0,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5097390279394,30.5122926047847,31.5753068076939,22.248595461287,30.5614135798723
"4",91,1,2,52,38,2587,28.4285714285714,29,26,0.285714285714286,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2492603485552,36.2353418639869,31.0644491340181,22.3383079036887,29.8328677803526
"4",104,1,49,58,38,2958,28.4423076923077,29,23,0.221153846153846,0,0,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1444622455213,30.8382878902185,27.5136329843952,18.0831413200251,26.6833281282527
"4",92,1,2,54,37,2614,28.4130434782609,29,15,0.16304347826087,0,0,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0657326213486,31.1929479209644,28.1957443597434,22.9128784747792,25.2586618806302
"4",96,1,49,56,38,2728,28.4166666666667,29,11,0.114583333333333,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2491829978106,31.984371183439,28.4780617317963,15,25.4558441227157
"5",196,1,14,87,38,5597,28.5561224489796,29,20,0.102040816326531,0,0,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9486841883009,33.7786915081091,29.6816441593117,25.0798724079689,24.9399278266799
"5",198,1,13,88,39,5654,28.5555555555556,29,26,0.131313131313131,0,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4317577011513,36.0693775937429,27.7668867538296,27.2946881279124,25.1793566240283
"5",173,1,25,72,38,4945,28.5838150289017,29,31,0.179190751445087,0,0,173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9605057922046,32.1714158842908,26.4386081328046,26.6645832519468,23.6220236220354
