"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3"
"2",70,1,6,56,48,2388,34.1142857142857,35,12,0.171428571428571,0,0,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,39.4208066888541,37.1752605908822,41.0609303352956
"2",60,1,57,70,56,2013,33.55,35,13,0.216666666666667,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,47.4236228055175,43.8520238985614,49.829710013204
"2",63,1,11,56,48,2147,34.0793650793651,35,13,0.206349206349206,0,0,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,48.8671668914825,46.3249392876019,51.2054684579684
"2",64,1,13,52,47,2185,34.140625,35,15,0.234375,0,0,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,46.4327470649756,32.4037034920393,31.9061122670876
"2",50,1,28,47,43,1703,34.06,35,16,0.32,0,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,46.9041575982343,24.2899156029822,35.8050275799363
"2",65,1,77,62,48,2189,33.6769230769231,35,10,0.153846153846154,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,51.5460958754395,35.3128871660192,41.1217703899042
"2",60,1,28,56,50,2044,34.0666666666667,35,10,0.166666666666667,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,38.5875627631495,41.1703777004778,43.6004587131833
"2",65,1,10,57,50,2215,34.0769230769231,35,13,0.2,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,48.3942145302514,36.4965751817893,41.641325627314
"2",59,1,28,48,44,2017,34.1864406779661,35,22,0.372881355932203,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,1,0,0,0,0,48.6518242206806,50.1896403653184,50.9411425078001
"2",49,1,16,54,47,1661,33.8979591836735,35,11,0.224489795918367,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,48.5283422342037,29.6141857899217,36.0970912955601
"2",60,1,22,52,44,2048,34.1333333333333,35,19,0.316666666666667,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,41.7372735094184,32.124756808418,28.4253408071038
"2",49,1,11,50,43,1665,33.9795918367347,35,13,0.26530612244898,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,42.0832508250016,22.7376340018041,30.2820078594534
"2",51,1,28,53,49,1732,33.9607843137255,35,12,0.235294117647059,0,0,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,45.9782557302906,45.9782557302906,50.4579032461715
"2",51,1,68,59,44,1707,33.4705882352941,35,7,0.137254901960784,0,0,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,38.9743505398102,39.2810386828047,41.8688428309166
"2",51,1,8,53,43,1696,33.2549019607843,35,11,0.215686274509804,0,0,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,40.7308237088326,38.9743505398102,40.2119385257662
"2",63,1,82,63,53,2132,33.8412698412698,35,11,0.174603174603175,0,0,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,43.6692111217961,43.5315977193578,45.9891291502677
"2",52,1,10,56,47,1751,33.6730769230769,35,10,0.192307692307692,0,0,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,53.3197899470731,42.4617474911243,46.5295604965274
"2",60,1,15,50,44,2044,34.0666666666667,35,11,0.183333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,49.3153120237518,34.7562943939655,38.3927076409049
"2",73,1,4,61,50,2470,33.8356164383562,35,11,0.150684931506849,0,0,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,41.8807831827438,38.7040049607273,41.206795556073
"2",55,1,12,52,46,1867,33.9454545454545,35,14,0.254545454545455,0,0,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,45.5411901469428,42.8485705712571,44.226688774992
"2",50,1,28,43,39,1707,34.14,35,20,0.4,0,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,41.4366987102013,36.3180395946698,40.8044115262063
"2",65,1,28,47,43,2228,34.2769230769231,35,21,0.323076923076923,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,50.0999001995014,33.6154726279432,40.9633982965281
"2",60,1,11,55,49,2044,34.0666666666667,35,14,0.233333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,48.0832611206852,31.7804971641414,34.0881210981186
"2",79,1,6,52,46,2709,34.2911392405063,35,16,0.20253164556962,0,0,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,38.0263066836631,42.4028300942284,44.3170396123207
"2",50,1,12,52,47,1682,33.64,35,10,0.2,0,0,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,48.5901224530254,42.6497362242722,43.8748219369606
"2",59,1,11,62,54,1992,33.7627118644068,35,11,0.186440677966102,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,48.4561657583429,46.4973117502507,47.9583152331272
"2",60,1,8,56,49,2036,33.9333333333333,35,11,0.183333333333333,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,48.0416485978573,32,33.2565782966318
"2",65,1,82,64,53,2192,33.7230769230769,35,12,0.184615384615385,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,51.3711981561653,43.2319326424346,46.7653718043597
"2",61,1,82,69,52,2037,33.3934426229508,35,5,0.0819672131147541,0,0,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,49.8598034492716,42.0238027789014,46.8187996428785
"2",58,1,28,55,49,1969,33.948275862069,35,11,0.189655172413793,0,0,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,49.4368283772331,42.4499705535822,42.4028300942284
"2",49,1,8,53,47,1653,33.734693877551,35,11,0.224489795918367,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,51.2835256198323,42.7083130081252,44.4747119158742
"2",66,1,12,58,48,2246,34.030303030303,35,14,0.212121212121212,0,0,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,48.5386443980464,49.0917508345343,50.438080851674
"2",64,1,17,52,46,2188,34.1875,35,12,0.1875,0,0,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,48.5592421687159,40.9145450909576,47.3075046900595
"2",60,1,19,52,46,2047,34.1166666666667,35,12,0.2,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,43.2087954009366,27.1477439209965,32.6955654485436
"2",65,1,28,54,49,2194,33.7538461538462,35,11,0.169230769230769,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,48.6826457785523,42.871902220452,45.2769256906871
"2",56,1,20,48,43,1912,34.1428571428571,35,18,0.321428571428571,0,0,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,45.2106182218293,25.5342906696074,30.6267856622271
"2",59,1,6,62,50,1998,33.864406779661,35,8,0.135593220338983,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,47.6130234284697,48.8159809898357,49.2239778969559
"2",60,1,13,56,47,2014,33.5666666666667,35,7,0.116666666666667,0,0,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,43.0697109347161,48.6518242206806,45.8584779511924
"2",49,1,20,46,41,1669,34.0612244897959,35,13,0.26530612244898,0,0,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,42.414620120897,19.157244060668,31.984371183439
"2",48,1,11,54,49,1626,33.875,35,11,0.229166666666667,0,0,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,49.8598034492716,42.4970587217516,46.5832587954085
"2",64,1,22,57,48,2156,33.6875,35,13,0.203125,0,0,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,46.1302503786832,34.6121365997536,32.7108544675922
"2",65,1,6,54,48,2214,34.0615384615385,35,11,0.169230769230769,0,0,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,46.2925479964108,43.3474336033865,41.7731971484108
"2",59,1,11,59,50,2005,33.9830508474576,35,11,0.186440677966102,0,0,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,1,1,1,0,0,0,0,44.7213595499958,25.6904651573303,36.9864840178139
"2",61,1,28,55,48,2078,34.0655737704918,35,8,0.131147540983607,0,0,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,43.6004587131833,48.6312656631513,49.6084670192499
"3",46,1,11,44,39,1552,33.7391304347826,35,13,0.282608695652174,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,35.1710107901379,36.8103246386119,41.3642357598929
