"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6"
"2",1562,1,10,37,26,21817,13.9673495518566,14,320,0.204865556978233,0,0,1562,1,0,0,1,0,1,2,1,1,1,1,1,2,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,2,1,0,115.663304466023,115.620067462357,166.508258053467,158.183437818249,125.131930377502,120.552892955748
"2",3292,1,12,62,26,45999,13.972964763062,14,435,0.132138517618469,0,0,3292,1,0,0,1,0,1,6,2,1,1,1,1,7,1,1,1,6,3,2,0,3,0,1,0,1,1,1,0,3,6,2,1,1,1,1,6,2,7,0,0,0,0,1,2,1,1,2,6,0,2,6,3,0,6,2,2,0,1,0,1,1,3,1,0,0,1,0,1,1,0,0,1,2,7,1,1,180.701411173239,174.221123862751,217.020736336416,220.764580492433,177.090372409118,166.847235518003
"2",1499,1,21,45,26,20848,13.9079386257505,14,205,0.136757838559039,0,0,1499,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,4,1,1,4,0,1,0,0,0,1,0,1,2,1,0,0,0,1,2,1,2,0,0,0,0,1,3,1,1,1,2,0,0,3,3,1,1,1,1,1,0,1,1,1,4,1,1,1,0,0,0,1,1,1,1,1,2,1,1,132.7365812427,118.393411978877,166.523271646938,165.139335108265,127.925759720238,135.270100169993
"2",3920,1,12,97,26,54626,13.9352040816327,14,385,0.0982142857142857,0,0,3920,1,1,1,1,1,1,9,3,1,0,1,1,7,0,0,2,8,5,0,2,6,3,1,3,1,0,1,0,5,7,3,0,0,0,1,8,3,9,3,0,1,0,1,5,3,9,3,8,0,0,29,3,1,9,0,1,1,0,2,0,0,6,1,1,1,5,1,0,1,1,1,1,2,15,1,1,176.821944339496,176.227126175286,208.583316686642,209.995238041247,176.742750912166,178.85468962261
"2",1286,1,12,43,23,17944,13.9533437013997,14,217,0.168740279937792,0,0,1286,1,1,1,1,1,1,3,1,0,0,1,1,3,0,0,1,2,3,0,1,3,1,1,1,1,1,1,0,1,2,1,0,1,1,1,2,0,3,1,0,1,0,1,2,0,1,1,2,0,0,3,2,0,3,0,1,1,1,0,0,0,3,1,1,1,2,1,1,0,1,1,1,0,2,1,1,122.360124223539,101.656283622804,168.887536544293,167.916645988419,134.499070628759,126.708326482517
"2",1336,1,12,30,21,18657,13.9648203592814,14,499,0.373502994011976,0,0,1336,1,1,1,1,1,1,2,0,1,1,1,1,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,1,1,1,0,0,2,0,1,2,1,1,1,0,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,92.0597631976098,89.5712007288057,152.466389738854,154.638287626318,104.474877362934,94.0319094775811
"2",1323,1,16,33,23,18319,13.8465608465608,14,521,0.393801965230537,0,0,1323,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,114.952163963972,95.9166304662544,165.3753306875,163.859696081739,116.961532137708,114.677809536109
"3",1746,1,13,41,26,20850,11.9415807560137,12,328,0.187857961053837,0,0,1746,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,169.508111900286,172.890138527332,114.420277923102,193.020724275918,162.483845350853,173.33205127731
"3",1702,1,12,41,25,20380,11.9741480611046,12,475,0.279083431257344,0,0,1702,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,3,1,2,0,0,0,0,0,0,0,1,1,0,0,1,4,0,1,3,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,3,0,0,173.925271309261,178.510503892628,123.357204896998,200.653930935828,174.201033291999,178.675683852056
"3",1786,1,12,42,22,21361,11.9602463605823,12,307,0.171892497200448,0,0,1786,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,4,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,3,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,3,0,0,167.143650791767,168.484420644759,97.4987179402888,192.29924596836,164.605589212517,176.051128937022
"3",1745,1,12,42,22,20898,11.9759312320917,12,362,0.207449856733524,0,0,1745,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,3,1,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,166,167.666335321077,116.365802536656,203.366663934874,161.703432245577,167.323040852119
"3",1719,1,13,42,24,20570,11.9662594531704,12,581,0.337987201861547,0,0,1719,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,172.264331769522,175.837993619127,107.712580509428,201.482009122403,170.801053860917,179.404570733301
"3",1495,1,12,36,21,17796,11.9036789297659,12,349,0.233444816053512,0,0,1495,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,3,1,3,0,0,0,0,0,0,1,1,1,0,0,1,4,0,1,3,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,1,3,0,0,172.725215298751,170.170502731819,96.4209520799292,198.811468482077,170.334964114829,175.433748178622
"3",1522,1,12,37,22,18216,11.9684625492773,12,316,0.207621550591327,0,0,1522,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,168.795734543264,167.206459205379,102.513413756445,192.364237840613,155.557063484755,173.5828332526
"3",1460,1,13,37,22,17429,11.9376712328767,12,368,0.252054794520548,0,0,1460,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,161.254457302736,158.930802552557,78.0768851837725,189.781453256107,161.328856687203,166.294918743779
"3",1365,1,12,37,21,16323,11.9582417582418,12,368,0.26959706959707,0,0,1365,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,3,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,157.892368403289,160.822883943797,86.527452291166,190.236694672716,162.75748830699,167.812395251364
"4",3711,1,16,68,26,44458,11.9800592832121,12,533,0.143627054702237,0,0,3711,1,1,1,1,1,1,4,3,0,0,1,1,4,0,0,2,0,3,0,1,3,2,1,2,1,1,1,0,2,1,3,0,1,1,1,0,1,0,2,0,1,0,1,3,1,3,2,2,0,0,8,3,0,0,0,2,0,0,1,0,0,0,1,1,1,3,1,0,1,1,1,0,1,6,1,0,216.554842938227,212.282830205365,248.935734678652,189.150733543383,222.840750312864,206.859855941166
"4",1746,1,12,38,24,20912,11.9770904925544,12,538,0.308132875143184,0,0,1746,1,1,1,1,1,1,2,1,0,0,1,1,1,0,0,0,0,1,0,1,2,1,0,1,1,1,0,0,2,2,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,2,0,0,163.070536885116,166.258834351742,192.636964261795,86.4754300365138,161.214143300146,169.96764397967
"4",1631,1,12,32,21,19536,11.9779276517474,12,503,0.308399754751686,0,0,1631,1,1,1,1,1,1,3,1,0,0,1,1,3,0,0,1,0,2,0,1,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,2,1,1,154.40207252495,159.348674296337,188.544424473385,70.2424373153438,157.537297171178,162.699108786742
"4",1597,1,12,38,23,19126,11.9762053850971,12,230,0.144020037570445,0,0,1597,1,1,1,1,1,1,2,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,2,0,1,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,1,1,1,2,1,0,0,1,1,0,0,2,1,0,165.638159854546,169.658480483588,199.155717969633,103.092191750879,166.421152501718,174.982856303125
"4",1383,1,12,30,19,16557,11.9718004338395,12,535,0.386840202458424,0,0,1383,1,1,1,1,1,1,2,0,0,0,1,1,2,0,0,1,0,2,0,1,2,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1,1,1,1,0,1,1,1,150.797877969154,150.565600320923,186.780619979697,79.1707016515579,152.039468559976,159.54623154434
"4",1325,1,12,29,19,15840,11.9547169811321,12,463,0.349433962264151,0,0,1325,1,1,1,1,1,1,2,0,0,0,1,0,2,0,0,1,0,2,0,1,2,1,1,1,1,1,1,0,0,2,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,2,0,0,3,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,155.199871133967,154.631820787314,187.301895345456,84.0297566341829,153.150253019706,162.080227048212
"4",1365,1,12,31,19,16349,11.9772893772894,12,504,0.369230769230769,0,0,1365,1,1,1,1,1,1,2,0,1,1,1,1,2,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,2,1,0,0,0,1,0,0,1,1,1,0,1,1,1,2,1,0,1,1,1,1,1,1,1,1,155.585989086421,155.919851205676,187.424651526954,88.8200427831466,154.282208954889,162.80049139975
"4",1382,1,19,31,22,16548,11.9739507959479,12,494,0.357452966714906,0,0,1382,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,149.552666308562,158.379291575635,189.51253256711,74.9933330370107,158.126531613136,163.09199857749
"4",1328,1,22,37,23,15882,11.9593373493976,12,316,0.237951807228916,0,0,1328,1,1,1,1,1,1,2,1,0,0,1,1,2,0,0,1,0,2,0,1,2,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,2,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,2,1,0,162.812775911474,165.577776286554,202.773272400482,104.403065089105,164.274161084451,173.617395441816
"4",1305,1,12,27,20,15626,11.9739463601533,12,361,0.276628352490421,0,0,1305,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,155.335121591995,162.643782543324,195.698748079797,90.8570305479989,155.887780149696,168.154690686879
"5",1886,1,12,31,21,26359,13.9761399787911,14,529,0.280487804878049,0,0,1886,1,0,0,1,0,1,3,1,1,1,1,0,2,1,1,1,3,0,0,0,0,0,1,0,1,1,1,1,1,2,1,1,1,1,1,3,0,3,0,1,0,1,0,0,0,0,0,3,1,1,0,0,0,3,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,114.690888914508,130.552671362941,165.538515155839,166.096357575956,108.75660899458,111.485425056372
"5",1842,1,12,31,21,25731,13.9690553745928,14,472,0.256243213897937,0,0,1842,1,0,0,1,0,1,2,0,1,1,1,1,2,1,1,1,1,2,0,0,2,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,2,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,2,1,0,0,1,0,1,1,2,1,0,0,0,0,1,1,0,0,1,1,1,1,1,104.699570199691,122.319254412378,158.173954872476,158.58120947956,88.3515704444465,103.145528259833
"5",1725,1,4,46,28,24091,13.9657971014493,14,162,0.0939130434782609,0,0,1725,1,0,0,1,0,1,2,0,1,1,1,1,1,1,1,0,1,2,0,0,2,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,142.551744991073,149.060390446289,177.437312874153,177.687928683971,122.413234578619,142.786553988812
"5",1667,1,22,45,25,23216,13.9268146370726,14,475,0.28494301139772,0,0,1667,1,0,0,1,0,1,2,0,1,1,1,0,1,1,1,0,2,3,1,0,3,0,1,0,1,1,1,0,0,2,0,1,1,1,0,2,1,1,1,0,0,0,0,3,0,1,1,2,0,1,3,2,1,2,1,1,0,1,1,1,1,3,1,0,0,1,0,1,0,0,0,0,1,1,1,0,115.290936330659,138.75157656762,165.677397372122,160.63623501564,109.799817850486,133.772194420216
"5",1602,1,10,39,23,19145,11.9506866416979,12,390,0.243445692883895,0,0,1602,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,181.149109851525,172.959532839332,130.889266175649,203.83081219482,157.210050569294,179.605122421383
"5",1613,1,28,41,24,19308,11.9702417854929,12,504,0.31246125232486,0,0,1613,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,171.078929152599,181.107702762748,125.303631232299,192.359039298911,160.704698126719,179.346034246648
"5",1651,1,12,36,24,23062,13.9685039370079,14,350,0.211992731677771,0,0,1651,1,1,1,1,1,1,2,0,1,1,1,1,2,1,1,1,1,2,0,1,2,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,1,0,0,0,1,1,0,1,1,1,0,0,2,1,1,2,1,1,0,0,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,128.269248068272,129.711217710728,166.649332431906,167.065855278689,91.2414379544733,128.887547885744
"5",1436,1,13,35,21,17136,11.933147632312,12,222,0.154596100278552,0,0,1436,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,1,1,0,0,173.040457697037,173.674983805959,128.592379245428,202.037125301267,163.887156299693,174.734083681462
"6",1475,1,12,41,26,20329,13.7823728813559,14,481,0.326101694915254,0,0,1475,1,1,1,1,1,1,3,2,1,1,1,0,2,1,1,1,3,0,0,1,0,0,1,0,0,0,1,1,1,3,2,1,0,0,1,2,0,2,0,1,0,1,0,0,0,1,0,3,1,1,4,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,2,1,0,143.909693905588,141.088624630053,186.394742415123,180.742911340943,135.992646860042,117.758226888825
"6",1482,1,12,32,21,20706,13.9716599190283,14,269,0.181511470985155,0,0,1482,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,0,4,0,0,1,0,0,1,0,0,0,1,1,1,4,1,1,0,0,0,4,0,4,0,1,0,1,1,0,0,1,0,4,1,1,4,0,0,3,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,113.27841806805,111.283421945948,158.072768053198,161.76526203113,110.968463988649,84.3741666625514
"6",4296,1,12,88,26,59634,13.8812849162011,14,425,0.0989292364990689,0,0,4296,1,1,1,1,1,1,10,4,3,2,1,0,9,1,1,1,9,5,0,1,6,0,1,1,0,0,1,3,1,11,4,1,0,0,1,11,0,9,0,3,0,3,0,4,2,6,0,11,3,3,25,4,3,10,1,0,1,0,2,1,1,5,1,1,1,1,0,0,2,1,1,1,3,15,1,1,174.186681465605,174.071824256541,210.921786451756,213.866780964225,173.450281060597,169.664374575218
"6",1352,1,12,35,22,18755,13.8720414201183,14,215,0.159023668639053,0,0,1352,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,3,1,0,1,1,0,1,0,0,0,1,1,1,3,2,1,0,0,1,3,0,4,0,1,0,1,1,0,0,1,0,2,1,1,4,0,1,4,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,2,1,1,106.906501205493,108.770400385399,152.623720305855,164.587362819871,110.40380428228,81.6455755078008
"6",1311,1,12,36,23,18255,13.9244851258581,14,335,0.255530129672006,0,0,1311,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,0,1,1,0,1,0,0,0,1,1,0,2,0,0,0,0,1,2,0,3,0,1,0,1,1,1,1,1,0,2,1,1,3,0,1,3,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,115.277925033373,110.494343746637,154.686780301356,170.748352847107,119.611872320435,89.3308457365092
"6",1248,1,12,35,23,17423,13.9607371794872,14,229,0.18349358974359,0,0,1248,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,2,1,1,2,0,1,0,0,0,1,0,1,2,1,0,0,0,1,2,1,3,0,0,0,0,1,1,1,1,1,2,0,1,3,1,1,3,0,1,1,0,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,107.577878766966,106.869078783341,167.952374201736,167.597732681561,120.768373343355,100.618089824842
"6",1188,1,12,37,24,16427,13.8274410774411,14,258,0.217171717171717,0,0,1188,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,0,1,1,0,1,1,0,0,1,1,0,2,1,0,0,0,1,2,1,3,0,0,0,0,1,0,1,1,0,2,1,1,3,0,1,3,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,125.167887255478,127.432334986062,162.880324164707,175.781113888836,126.763559432512,120.557040441444
