"Class","duration","earliestStart","majorityEvent","eventCount","activeDimensionCount","density","normalizedDensity","maxConcurrentEventCount","maxConcurrentEventDuration","normalizedMaxConcurrentEventDuration","summedPauseTime","normalizedSummedPauseTime","atLeastOneActiveTime","normalizedAtLeastOneActiveTime","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","distance_V1","distance_V2","distance_V3","distance_V4","distance_V5","distance_V6"
"2",1547,1,12,48,27,21602,13.9638009049774,14,184,0.118939883645766,0,0,1547,1,1,1,1,1,1,2,1,1,1,0,1,2,1,1,1,2,1,0,1,1,2,1,0,0,0,1,0,1,2,1,1,0,0,1,2,1,3,1,0,0,0,1,0,1,1,1,2,0,0,4,0,1,3,0,1,1,0,1,1,1,1,0,1,1,2,0,0,1,1,1,1,1,2,1,1,142.070405081424,129.228479833201,177.237129292933,185.65559512172,152.787434038274,137.648102057384
"5",1673,1,10,38,23,19920,11.9067543335326,12,292,0.174536760310819,0,0,1673,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,3,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,172.661518584773,179.058649609562,121.288911282112,202.158353772482,154.492718275005,175.051421016797
"3",1350,1,22,38,23,16162,11.9718518518519,12,421,0.311851851851852,0,0,1350,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,168.175503566958,168.555628799515,108.295890965447,195.035894132337,167.071840835013,178.986032974643
"4",1689,1,12,33,21,20222,11.9727649496744,12,499,0.295441089402013,0,0,1689,1,1,1,1,1,1,3,1,0,0,1,1,3,0,0,1,0,2,1,1,2,1,1,0,1,1,1,0,1,2,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,2,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,2,1,1,157.009553849439,162.197410583523,192.828939736752,88.4420714366189,156.81198933755,163.177817119852
"3",3508,1,12,66,25,41958,11.960661345496,12,518,0.147662485746864,0,0,3508,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,6,0,2,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,2,6,0,0,0,0,0,0,1,3,2,0,0,2,12,0,2,7,1,2,1,0,0,0,0,4,0,1,1,0,0,0,0,1,1,0,2,10,0,0,218.782997511233,215.88422823356,187.773800089363,249.122459846558,220.15449121015,206.608325098482
"1",1900,1,12,36,23,26558,13.9778947368421,14,402,0.211578947368421,0,0,1900,1,0,0,1,0,1,3,1,1,1,1,1,3,1,1,1,2,0,1,0,0,0,1,0,1,1,1,0,1,2,1,1,1,1,1,2,1,3,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,2,0,1,0,1,0,1,1,0,1,0,0,3,0,1,0,0,0,0,1,2,1,0,92.1249151967045,106.465957000348,163.438061662515,155.887780149696,111.71839597846,101.97058399362
"2",5578,1,12,113,23,77835,13.9539261384009,14,418,0.0749372534958767,0,0,5578,1,1,1,1,1,1,13,4,1,1,1,1,13,1,1,1,11,9,1,1,9,3,1,4,0,0,1,0,6,12,4,0,0,0,1,12,3,12,3,0,1,0,1,7,4,10,4,12,0,1,32,7,2,13,0,4,1,0,1,1,1,9,1,1,1,8,1,0,1,1,1,1,4,28,1,1,180.432812980345,177.876361554873,215.668727450226,217.283225307431,181.813090837816,175.456547327251
"3",3371,1,13,71,27,40265,11.944526846633,12,454,0.13467813705132,0,0,3371,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,6,0,2,0,0,0,0,2,0,0,0,0,3,0,3,0,0,0,0,5,2,5,0,0,0,0,0,0,2,2,2,0,0,2,8,0,1,4,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,8,0,0,221.189963605947,219.979544503574,188.986772023864,247.497474734592,223.926327170344,210.142808585019
"2",1765,1,12,45,28,24451,13.8532577903683,14,427,0.241926345609065,0,0,1765,1,1,0,1,0,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,0,1,0,0,0,1,0,0,2,1,0,0,0,1,2,1,2,0,0,0,0,1,2,1,1,1,2,0,0,3,2,1,3,1,1,1,0,1,0,0,2,1,0,0,0,0,0,1,1,1,1,1,1,0,1,144.509515257647,134.495353079577,175.390991786922,184.393600756642,148.832120189158,138.065201988046
"2",1395,1,12,44,25,19475,13.9605734767025,14,234,0.167741935483871,0,0,1395,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,2,3,0,1,3,1,1,1,0,0,1,0,1,2,1,0,0,0,1,2,1,3,1,0,1,0,1,1,1,1,1,2,0,0,3,1,1,3,0,1,1,0,1,1,1,3,1,1,1,2,1,0,1,1,1,1,1,2,1,1,127.894487762374,106.099010362962,163.144108076265,165.683433088526,124.847907471451,121.827747249959
"3",1641,1,12,45,26,19585,11.9347958561853,12,367,0.223644119439366,0,0,1641,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,2,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,166.937113908202,168.255757702374,101.247222184117,198.821528009419,166.69133150827,176.16185739257
"6",1282,1,12,30,21,17907,13.9680187207488,14,465,0.362714508580343,0,0,1282,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,0,1,2,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,2,0,1,0,1,1,1,1,1,0,1,1,1,2,1,1,2,0,0,1,0,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1,95,116.254032188135,156.569473397594,163.042939129543,118.932754109202,89.8776946744853
"1",1881,1,16,38,24,26122,13.8872939925572,14,536,0.284954811270601,0,0,1881,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,2,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,3,0,0,1,0,0,1,0,2,0,1,0,1,0,1,0,1,1,2,0,0,0,2,0,1,0,0,0,0,0,1,1,0,89.3867999203462,116.223921806141,154.832167200488,156.926734497344,121.210560596014,114.956513517069
"3",1475,1,12,31,20,17668,11.9783050847458,12,430,0.291525423728814,0,0,1475,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,0,0,1,4,0,1,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,2,0,0,159.630824091088,153.19921670818,77.8652682522831,192.067696398952,160.71092059969,161.743624294746
"5",1826,1,21,49,30,25435,13.9293537787514,14,200,0.109529025191676,0,0,1826,1,0,0,1,0,1,2,0,1,1,1,1,1,1,1,0,1,3,1,0,3,0,1,0,1,1,1,0,0,1,0,1,1,1,0,2,0,1,0,0,0,0,1,2,0,0,1,1,0,1,0,2,0,1,1,0,0,1,1,1,1,2,1,0,0,0,0,1,1,0,0,1,1,1,1,1,129.892263049036,138.014491992689,173.703770828385,171.510932596147,106.273232754067,132.298904001507
"2",3978,1,12,79,32,55425,13.9328808446456,14,282,0.0708898944193062,0,0,3978,1,1,1,1,1,1,4,2,2,1,1,1,2,2,1,1,3,4,1,2,5,1,1,1,1,0,1,0,2,2,2,0,0,0,1,1,2,5,1,0,0,0,1,2,2,4,2,3,0,1,9,2,1,3,0,1,1,0,2,1,1,5,1,1,1,2,0,1,2,1,1,1,2,6,1,1,192.340843296477,189.269648913924,226.503863101714,228.247672496348,191.851505076192,176.045448677323
"5",1926,1,21,44,28,26904,13.9688473520249,14,375,0.194704049844237,0,0,1926,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,0,1,1,2,1,0,1,0,1,0,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,136.543033509586,134.647688431699,182.354051230018,171.00292395161,109.453186340097,136.106575888162
"6",1665,1,12,48,27,22974,13.7981981981982,14,359,0.215615615615616,0,0,1665,1,1,1,1,1,1,6,3,1,1,1,1,6,1,1,1,4,1,0,1,1,0,1,0,0,0,1,1,1,4,3,1,0,0,1,4,0,6,0,1,0,1,1,0,0,1,0,4,1,1,6,0,1,5,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,1,132.230858728211,132.087092480681,178.963683466786,178.047746405283,124.398553046247,119.524056156073
"1",1507,1,10,39,27,21048,13.9668214996682,14,401,0.266091572660916,0,0,1507,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,2,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,2,0,0,0,0,1,1,1,0,95.7914401186244,133.281656652369,163.428883616085,158.66946776239,125.920609909578,126.368508735365
"1",1695,1,16,34,25,23688,13.9752212389381,14,474,0.279646017699115,0,0,1695,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,79.1959594928933,125.043992258725,162.729837460744,163.627626029348,118.490505948789,111.637807216014
"5",1829,1,12,46,25,25555,13.9721159103335,14,230,0.125751776927283,0,0,1829,1,0,0,1,0,1,5,0,1,1,1,1,5,1,1,1,4,2,1,0,2,0,1,0,1,1,1,0,0,4,0,1,1,1,1,3,0,5,0,0,0,0,1,0,0,0,1,4,0,1,2,0,1,4,1,0,0,1,0,1,1,2,1,0,0,1,0,1,1,0,0,1,1,1,1,1,122.731414071541,130.495210640084,172.77152543171,172.45579143653,105.513032370414,127.035428129321
"3",1648,1,12,37,23,19719,11.9654126213592,12,291,0.176577669902913,0,0,1648,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,180.252600536026,175.211301005386,115.568161705549,206.152855910366,164.137137784232,184.428848068842
"2",1411,1,12,33,22,19687,13.9525159461375,14,404,0.28632175761871,0,0,1411,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,1,0,1,1,0,0,1,0,1,2,1,0,0,0,1,2,1,3,0,0,0,0,1,1,1,1,1,2,0,0,3,1,1,3,0,1,1,0,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,2,1,1,99.5138181359755,86.9195029898354,146.383059129122,148.670777222694,107.102754399689,102.606042707045
"2",5236,1,12,116,25,72804,13.9045072574484,14,388,0.0741023682200153,0,0,5236,1,1,1,1,1,1,12,4,0,0,1,1,10,0,0,1,11,9,0,1,9,3,1,1,1,1,1,0,7,11,3,1,1,1,1,10,1,12,4,0,1,0,1,7,3,13,4,11,0,0,37,6,1,11,2,4,1,1,2,0,0,9,1,1,1,8,1,2,1,1,1,1,2,29,1,1,186.413518823072,173.199307157968,215.775346135744,218.339185672201,179.822134343912,177.941001458349
"1",1684,1,22,33,23,23543,13.9804038004751,14,543,0.322446555819477,0,0,1684,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,2,1,0,1,0,0,1,0,2,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,71.5122367151245,113.507708989302,156.2209973083,155.409137440499,115.412304370028,105.815877825589
"3",1725,1,13,43,24,20601,11.9426086956522,12,543,0.314782608695652,0,0,1725,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,171.178269648925,171.055546533867,100.034993877143,195.616972678753,165.64419700068,177.985954502034
"4",5385,1,21,81,24,64349,11.9496750232126,12,489,0.0908077994428969,0,0,5385,1,0,0,1,0,1,3,1,1,1,1,1,3,0,0,1,0,7,2,0,7,1,1,3,1,1,1,0,1,4,1,0,1,1,1,0,3,0,1,0,0,0,1,5,3,3,3,4,0,2,5,5,0,0,0,1,0,0,2,1,1,0,1,0,0,1,0,0,2,0,0,1,3,9,1,1,206.450962700589,211.409555129374,235.828327390922,167.994047513595,209.513722700925,208.784577974524
"3",1541,1,12,36,21,18428,11.9584685269306,12,377,0.244646333549643,0,0,1541,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,3,1,4,0,0,0,0,0,0,1,1,1,0,0,1,4,0,1,4,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,1,1,0,1,3,0,0,159.257652877342,160.533485603472,78.0128194593683,195.731959577377,166.75431028912,167.892822955599
"4",1848,1,7,40,25,22077,11.9464285714286,12,519,0.280844155844156,0,0,1848,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,2,0,1,2,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,2,1,1,160.695363965486,166.26785618393,195.729405046866,93.9201788754685,163.532871313385,168.570460045644
"5",1655,1,12,33,24,23133,13.9776435045317,14,431,0.260422960725076,0,0,1655,1,0,0,1,0,1,2,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,2,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,2,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,113.331372532058,119.440361687329,164.544826719043,165.529453572468,91.0494371207203,118.275103043709
"2",3868,1,12,77,30,54037,13.9702688728025,14,522,0.134953464322647,0,0,3868,1,1,1,1,1,1,6,2,1,1,1,1,6,1,1,1,6,6,2,1,6,0,1,1,0,0,1,0,3,6,2,0,0,0,1,6,2,7,0,0,0,0,1,5,2,3,2,6,0,2,11,5,1,6,0,1,1,0,1,1,1,6,1,1,1,2,0,0,1,1,1,1,2,8,1,1,181.229136730273,178.286286629118,219.346757441272,219.289762642947,185.978493380283,166.105388232893
"5",1646,1,2,28,20,19695,11.9653705953827,12,361,0.219319562575942,0,0,1646,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,160.106214745087,164.693655008321,108.420477770576,193.638839079354,152.787434038274,168.246842466657
"3",1410,1,12,35,20,16885,11.9751773049645,12,307,0.217730496453901,0,0,1410,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,2,1,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,3,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,3,0,0,163.450298256075,158.996855314814,87.2295821381715,190.89263998384,153.740040327821,165.653252307342
"1",1945,1,22,52,28,27095,13.9305912596401,14,300,0.154241645244216,0,0,1945,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,3,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,0,1,0,0,2,1,0,1,1,0,0,2,0,0,0,2,0,1,2,0,0,0,0,1,0,0,125.063983624383,133.697419571209,176.198751414418,174.071824256541,143.006992836015,132.845775243325
"3",1524,1,12,38,23,18184,11.9317585301837,12,436,0.286089238845144,0,0,1524,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,2,0,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,1,0,1,1,0,1,1,0,0,168.300326797068,165.242246414166,92.8116372013769,193.496769998881,163.752862570399,172.267234261191
"2",4433,1,12,90,25,61896,13.9625535754568,14,425,0.0958718700654184,0,0,4433,1,0,0,1,0,1,10,3,0,0,1,0,9,0,0,1,10,6,0,0,6,2,1,2,1,1,1,0,5,10,3,1,1,1,1,10,1,10,3,0,1,0,0,5,2,6,3,10,0,0,19,4,1,10,1,3,0,1,1,0,0,6,1,0,0,6,0,1,1,0,0,1,2,20,1,1,172.875677872858,168.428026171418,207.915848361783,208.777393412218,176.385940482795,170.408333129574
"2",1375,1,12,41,22,19171,13.9425454545455,14,452,0.328727272727273,0,0,1375,1,1,1,1,1,1,4,1,1,1,0,1,4,1,1,1,2,3,0,1,3,1,1,0,0,0,1,0,1,2,1,0,0,0,1,2,1,4,1,0,0,0,1,1,2,1,1,2,0,0,4,1,1,4,0,1,1,0,1,1,1,3,0,1,1,2,0,0,1,1,1,1,2,2,1,1,133.033830283879,125.904725884297,167.75875536019,175.766891080203,144.81712605904,136.846629479867
"4",3550,1,12,54,24,42431,11.9523943661972,12,551,0.155211267605634,0,0,3550,1,1,1,1,1,1,4,2,0,0,1,1,3,0,0,1,0,3,2,1,3,1,1,0,1,1,1,0,2,3,2,0,1,1,1,0,1,0,0,0,1,0,1,3,2,4,2,3,0,1,8,3,0,0,0,2,0,0,1,0,0,0,1,1,1,2,1,0,1,1,2,0,1,6,1,0,215.828635727514,211.258135938004,250.537422354426,189.863108580893,221.377505632347,205.175534603909
"6",1397,1,12,38,25,19386,13.8768790264853,14,326,0.233357193987115,0,0,1397,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,2,1,0,0,0,1,2,0,2,0,1,0,1,1,0,1,1,0,2,1,1,3,0,0,2,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,141.124058898545,143.777606044891,184.333936105102,171.697408250678,130.222885853447,120.494813166377
"3",1349,1,12,42,22,16146,11.9688658265382,12,299,0.221645663454411,0,0,1349,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,3,1,4,0,0,0,0,0,0,1,1,1,0,0,1,4,0,1,3,0,1,1,0,0,0,0,2,0,1,1,0,0,1,0,1,1,0,1,3,0,0,179.092155048735,170.452339379664,105.019045891686,200.114966956497,171.236678313964,178.513304826279
"4",1815,1,22,34,23,21739,11.9774104683196,12,636,0.350413223140496,0,0,1815,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,159.003144622992,163.578727223316,192.70962612179,81.535268442558,157.968351260624,168.246842466657
"5",1612,1,10,37,25,22426,13.9119106699752,14,413,0.256203473945409,0,0,1612,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,2,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,123.899152539475,132.230858728211,171.300904842911,151.739909054935,105.313816757347,132.211951048307
"3",1732,1,12,43,26,20728,11.9676674364896,12,353,0.203810623556582,0,0,1732,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,4,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,3,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,178.686876966385,179.100530429142,118.118584481867,199.907478599476,162.61303760769,182.948080066449
"4",1829,1,12,38,21,21762,11.8983050847458,12,544,0.297430289775834,0,0,1829,1,1,1,1,1,1,4,1,0,0,1,1,3,0,0,2,0,2,0,1,2,1,1,1,1,1,1,0,1,2,1,0,1,1,1,0,0,0,1,0,1,0,1,2,0,1,1,3,0,0,4,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,2,1,1,166.141505952005,163.202328414763,194.180328560851,104.799809160132,161.953697086544,173.33205127731
"2",3246,1,12,73,29,45270,13.9463955637708,14,279,0.0859519408502773,0,0,3246,1,0,0,1,0,1,6,3,1,1,1,1,6,2,1,1,5,2,2,0,2,0,1,0,1,1,1,0,2,5,3,1,1,1,1,3,2,5,0,0,0,0,1,2,1,1,2,5,0,2,5,2,1,6,1,2,0,1,1,1,1,2,1,0,0,4,0,2,0,0,0,0,2,7,1,0,191.640288039859,187.648607775278,224.79546258766,227.763034753228,186.959888746223,174.387499552003
